run_id,N_params_B,D_tokens_B,C_FLOPs_1e21,steps,batch_tokens_M,lr,wd,precision,gpu_days,step_time_ms,train_loss,val_loss,ppl,grad_norm_avg,raw_pred,residual_observed_minus_predicted
cerebras_0.59B,0.59,1405,4.973329,98000,14.3,0.0006,0.1,bf16,,,3.2531,3.2433,25.62,,2.276468388,0.9668316121
cerebras_0.59B,0.59,1419,5.024077,99000,14.3,0.0006,0.1,bf16,,,3.2727,3.2329,25.35,,2.276016296,0.9568837036
cerebras_0.59B,0.59,1434,5.074825,100000,14.3,0.0006,0.1,bf16,,,3.2699,3.2286,25.24,,2.275538205,0.9530617954
cerebras_0.59B,0.59,1448,5.125573,101000,14.3,0.0006,0.1,bf16,,,3.2723,3.2389,25.51,,2.275097725,0.9638022749
cerebras_0.59B,0.59,1462,5.176322,102000,14.3,0.0006,0.1,bf16,,,3.2368,3.2335,25.37,,2.274662663,0.9588373372
cerebras_0.59B,0.59,1477,5.22707,103000,14.3,0.0006,0.1,bf16,,,3.2309,3.2243,25.14,,2.274202403,0.9500975973
cerebras_0.59B,0.59,1491,5.277818,104000,14.3,0.0006,0.1,bf16,,,3.2525,3.2167,24.95,,2.273778192,0.9429218079
cerebras_0.59B,0.59,1505,5.328566,105000,14.3,0.0006,0.1,bf16,,,3.2292,3.2187,25,,2.273359049,0.9453409509
cerebras_0.59B,0.59,1520,5.379315,106000,14.3,0.0006,0.1,bf16,,,3.237,3.2169,24.95,,2.27291547,0.9439845305
cerebras_0.59B,0.59,1534,5.430063,107000,14.3,0.0006,0.1,bf16,,,3.2522,3.2201,25.03,,2.272506488,0.9475935124
cerebras_0.59B,0.59,1548,5.480811,108000,14.3,0.0006,0.1,bf16,,,3.2118,3.2002,24.54,,2.272102255,0.9280977449
cerebras_0.59B,0.59,1563,5.531559,109000,14.3,0.0006,0.1,bf16,,,3.227,3.1932,24.37,,2.271674309,0.9215256911
cerebras_0.59B,0.59,1577,5.582308,110000,14.3,0.0006,0.1,bf16,,,3.2442,3.228,25.23,,2.271279608,0.9567203918
cerebras_0.59B,0.59,1591,5.633056,111000,14.3,0.0006,0.1,bf16,,,3.2182,3.2009,24.55,,2.270889367,0.930010633
cerebras_0.59B,0.59,1606,5.683804,112000,14.3,0.0006,0.1,bf16,,,3.2138,3.1972,24.46,,2.270476099,0.926723901
cerebras_0.59B,0.59,1620,5.734552,113000,14.3,0.0006,0.1,bf16,,,3.2249,3.1994,24.52,,2.270094815,0.9293051851
cerebras_0.59B,0.59,1634,5.785301,114000,14.3,0.0006,0.1,bf16,,,3.2207,3.2034,24.62,,2.269717725,0.933682275
cerebras_0.59B,0.59,1649,5.836049,115000,14.3,0.0006,0.1,bf16,,,3.2073,3.1978,24.48,,2.269318262,0.9284817382
cerebras_0.59B,0.59,1663,5.886797,116000,14.3,0.0006,0.1,bf16,,,3.2162,3.1835,24.13,,2.268949603,0.914550397
cerebras_0.59B,0.59,1677,5.937545,117000,14.3,0.0006,0.1,bf16,,,3.1814,3.175,23.93,,2.268584895,0.9064151048
cerebras_0.59B,0.59,1692,5.988294,118000,14.3,0.0006,0.1,bf16,,,3.1917,3.1745,23.92,,2.268198436,0.9063015638
cerebras_0.59B,0.59,1706,6.039042,119000,14.3,0.0006,0.1,bf16,,,3.2077,3.1884,24.25,,2.267841677,0.9205583232
cerebras_0.59B,0.59,1720,6.08979,120000,14.3,0.0006,0.1,bf16,,,3.2222,3.1934,24.37,,2.267488645,0.9259113551
cerebras_0.59B,0.59,1735,6.140538,121000,14.3,0.0006,0.1,bf16,,,3.2136,3.179,24.02,,2.267114455,0.9118855452
cerebras_0.59B,0.59,1749,6.191287,122000,14.3,0.0006,0.1,bf16,,,3.1656,3.1705,23.82,,2.266768927,0.9037310726
cerebras_0.59B,0.59,1763,6.242035,123000,14.3,0.0006,0.1,bf16,,,3.1971,3.1772,23.98,,2.266426922,0.9107730781
cerebras_0.59B,0.59,1778,6.292783,124000,14.3,0.0006,0.1,bf16,,,3.2222,3.1876,24.23,,2.266064324,0.9215356764
cerebras_0.59B,0.59,1792,6.343531,125000,14.3,0.0006,0.1,bf16,,,3.1825,3.1692,23.79,,2.265729413,0.9034705865
cerebras_0.59B,0.59,1806,6.39428,126000,14.3,0.0006,0.1,bf16,,,3.2052,3.1824,24.1,,2.265397835,0.9170021645
cerebras_0.59B,0.59,1821,6.445028,127000,14.3,0.0006,0.1,bf16,,,3.2007,3.1829,24.12,,2.265046204,0.9178537956
cerebras_0.59B,0.59,1835,6.495776,128000,14.3,0.0006,0.1,bf16,,,3.1837,3.1523,23.39,,2.264721344,0.887578656
cerebras_0.59B,0.59,1849,6.546524,129000,14.3,0.0006,0.1,bf16,,,3.1771,3.1565,23.49,,2.26439964,0.8921003596
cerebras_0.59B,0.59,1864,6.597273,130000,14.3,0.0006,0.1,bf16,,,3.1924,3.1721,23.86,,2.264058399,0.9080416006
cerebras_0.59B,0.59,1878,6.648021,131000,14.3,0.0006,0.1,bf16,,,3.1725,3.1519,23.38,,2.263743064,0.8881569362
cerebras_0.59B,0.59,1892,6.698769,132000,14.3,0.0006,0.1,bf16,,,3.1636,3.1457,23.24,,2.263430723,0.8822692774
cerebras_0.59B,0.59,1907,6.749517,133000,14.3,0.0006,0.1,bf16,,,3.1725,3.15,23.34,,2.263099337,0.8869006628
cerebras_0.59B,0.59,1921,6.800266,134000,14.3,0.0006,0.1,bf16,,,3.1435,3.1455,23.23,,2.26279304,0.8827069599
cerebras_0.59B,0.59,1935,6.851014,135000,14.3,0.0006,0.1,bf16,,,3.2021,3.146,23.24,,2.262489587,0.8835104132
cerebras_0.59B,0.59,1950,6.901762,136000,14.3,0.0006,0.1,bf16,,,3.1631,3.1423,23.16,,2.262167561,0.880132439
cerebras_0.59B,0.59,1964,6.95251,137000,14.3,0.0006,0.1,bf16,,,3.1727,3.1423,23.16,,2.261869851,0.8804301489
cerebras_0.59B,0.59,1978,7.003259,138000,14.3,0.0006,0.1,bf16,,,3.1732,3.1537,23.42,,2.261574845,0.892125155
cerebras_0.59B,0.59,1993,7.054007,139000,14.3,0.0006,0.1,bf16,,,3.1643,3.1461,23.25,,2.261261718,0.8848382819
cerebras_0.59B,0.59,2007,7.104755,140000,14.3,0.0006,0.1,bf16,,,3.1577,3.1269,22.8,,2.260972176,0.8659278244
cerebras_0.59B,0.59,2021,7.155503,141000,14.3,0.0006,0.1,bf16,,,3.1561,3.1323,22.93,,2.260685207,0.8716147932
cerebras_0.59B,0.59,2036,7.206252,142000,14.3,0.0006,0.1,bf16,,,3.1739,3.1495,23.32,,2.26038055,0.88911945
cerebras_0.59B,0.59,2050,7.257,143000,14.3,0.0006,0.1,bf16,,,3.1437,3.1126,22.48,,2.260098784,0.8525012157
cerebras_0.59B,0.59,2050,7.257,144000,14.3,0.0006,0.1,bf16,,,3.1291,3.1164,22.56,,2.260098784,0.8563012157
cerebras_0.59B,0.59,2050,7.257,145000,14.3,0.0006,0.1,bf16,,,3.1516,3.1376,23.05,,2.260098784,0.8775012157
cerebras_0.59B,0.59,2050,7.257,146000,14.3,0.0006,0.1,bf16,,,3.1444,3.1288,22.85,,2.260098784,0.8687012157
cerebras_0.59B,0.59,2050,7.257,147000,14.3,0.0006,0.1,bf16,,,3.1592,3.1422,23.16,,2.260098784,0.8821012157
cerebras_1.3B,1.3,14,0.111818,1000,14.3,0.0006,0.1,bf16,,,6.107,6.0969,444.46,,2.606158433,3.490741567
cerebras_1.3B,1.3,29,0.223636,2000,14.3,0.0006,0.1,bf16,,,5.4182,5.3885,218.88,,2.496891672,2.891608328
cerebras_1.3B,1.3,43,0.335455,3000,14.3,0.0006,0.1,bf16,,,5.0371,5.0169,150.95,,2.446439993,2.570460007
cerebras_1.3B,1.3,57,0.447273,4000,14.3,0.0006,0.1,bf16,,,4.8112,4.7769,118.74,,2.413605635,2.363294365
cerebras_1.3B,1.3,72,0.559091,5000,14.3,0.0006,0.1,bf16,,,4.6194,4.6097,100.45,,2.388286631,2.221413369
cerebras_1.3B,1.3,86,0.670909,6000,14.3,0.0006,0.1,bf16,,,4.4901,4.4793,88.17,,2.37010811,2.10919189
cerebras_1.3B,1.3,100,0.782727,7000,14.3,0.0006,0.1,bf16,,,4.3828,4.3778,79.66,,2.355371176,2.022428824
cerebras_1.3B,1.3,115,0.894545,8000,14.3,0.0006,0.1,bf16,,,4.3205,4.2916,73.08,,2.342259324,1.949340676
cerebras_1.3B,1.3,129,1.006364,9000,14.3,0.0006,0.1,bf16,,,4.2551,4.227,68.51,,2.331859266,1.895140734
cerebras_1.3B,1.3,143,1.118182,10000,14.3,0.0006,0.1,bf16,,,4.1818,4.1514,63.52,,2.322812026,1.828587974
cerebras_1.3B,1.3,158,1.23,11000,14.3,0.0006,0.1,bf16,,,4.1294,4.1002,60.35,,2.314298045,1.785901955
cerebras_1.3B,1.3,172,1.341818,12000,14.3,0.0006,0.1,bf16,,,4.0472,4.0331,56.44,,2.307236545,1.725863455
cerebras_1.3B,1.3,186,1.453636,13000,14.3,0.0006,0.1,bf16,,,4.0076,3.9819,53.62,,2.300874868,1.681025132
cerebras_1.3B,1.3,201,1.565455,14000,14.3,0.0006,0.1,bf16,,,4.0063,3.9704,53.01,,2.294705602,1.675694398
cerebras_1.3B,1.3,215,1.677273,15000,14.3,0.0006,0.1,bf16,,,3.944,3.905,49.65,,2.289457208,1.615542792
cerebras_1.3B,1.3,229,1.789091,16000,14.3,0.0006,0.1,bf16,,,3.8817,3.8784,48.35,,2.284628956,1.593771044
cerebras_1.3B,1.3,244,1.900909,17000,14.3,0.0006,0.1,bf16,,,3.8879,3.8654,47.72,,2.279858204,1.585541796
cerebras_1.3B,1.3,258,2.012727,18000,14.3,0.0006,0.1,bf16,,,3.8109,3.8059,44.97,,2.27573248,1.53016752
cerebras_1.3B,1.3,272,2.124545,19000,14.3,0.0006,0.1,bf16,,,3.7953,3.7907,44.29,,2.271883783,1.518816217
cerebras_1.3B,1.3,287,2.236364,20000,14.3,0.0006,0.1,bf16,,,3.8159,3.772,43.47,,2.268031923,1.503968077
cerebras_1.3B,1.3,301,2.348182,21000,14.3,0.0006,0.1,bf16,,,3.7812,3.7751,43.6,,2.264662452,1.510437548
cerebras_1.3B,1.3,315,2.46,22000,14.3,0.0006,0.1,bf16,,,3.7489,3.7297,41.67,,2.261487822,1.468212178
cerebras_1.3B,1.3,330,2.571818,23000,14.3,0.0006,0.1,bf16,,,3.6913,3.6846,39.83,,2.258280882,1.426319118
cerebras_1.3B,1.3,344,2.683636,24000,14.3,0.0006,0.1,bf16,,,3.681,3.6748,39.44,,2.255451715,1.419348285
cerebras_1.3B,1.3,358,2.795455,25000,14.3,0.0006,0.1,bf16,,,3.6838,3.6764,39.5,,2.252766204,1.423633796
cerebras_1.3B,1.3,373,2.907273,26000,14.3,0.0006,0.1,bf16,,,3.6755,3.6422,38.18,,2.250034118,1.392165882
cerebras_1.3B,1.3,387,3.019091,27000,14.3,0.0006,0.1,bf16,,,3.6458,3.625,37.52,,2.24760813,1.37739187
cerebras_1.3B,1.3,401,3.130909,28000,14.3,0.0006,0.1,bf16,,,3.6341,3.6149,37.15,,2.245291943,1.369608057
cerebras_1.3B,1.3,416,3.242727,29000,14.3,0.0006,0.1,bf16,,,3.6118,3.6031,36.71,,2.242922466,1.360177534
cerebras_1.3B,1.3,430,3.354545,30000,14.3,0.0006,0.1,bf16,,,3.6089,3.6046,36.77,,2.240807575,1.363792425
cerebras_1.3B,1.3,444,3.466364,31000,14.3,0.0006,0.1,bf16,,,3.5886,3.573,35.62,,2.238779027,1.334220973
cerebras_1.3B,1.3,459,3.578182,32000,14.3,0.0006,0.1,bf16,,,3.588,3.5631,35.27,,2.236694493,1.326405507
cerebras_1.3B,1.3,473,3.69,33000,14.3,0.0006,0.1,bf16,,,3.5424,3.5374,34.38,,2.234826116,1.302573884
cerebras_1.3B,1.3,487,3.801818,34000,14.3,0.0006,0.1,bf16,,,3.5515,3.541,34.5,,2.23302721,1.30797279
cerebras_1.3B,1.3,502,3.913636,35000,14.3,0.0006,0.1,bf16,,,3.5116,3.5013,33.16,,2.231171829,1.270128171
cerebras_1.3B,1.3,516,4.025455,36000,14.3,0.0006,0.1,bf16,,,3.5215,3.5101,33.45,,2.229503058,1.280596942
cerebras_1.3B,1.3,530,4.137273,37000,14.3,0.0006,0.1,bf16,,,3.5307,3.511,33.48,,2.227891252,1.283108748
cerebras_1.3B,1.3,545,4.249091,38000,14.3,0.0006,0.1,bf16,,,3.4995,3.4765,32.35,,2.226223704,1.250276296
cerebras_1.3B,1.3,559,4.360909,39000,14.3,0.0006,0.1,bf16,,,3.4984,3.4749,32.3,,2.224719483,1.250180517
cerebras_1.3B,1.3,573,4.472727,40000,14.3,0.0006,0.1,bf16,,,3.4939,3.4807,32.48,,2.223262721,1.257437279
cerebras_1.3B,1.3,588,4.584545,41000,14.3,0.0006,0.1,bf16,,,3.4732,3.4531,31.6,,2.221751618,1.231348382
cerebras_1.3B,1.3,602,4.696364,42000,14.3,0.0006,0.1,bf16,,,3.4598,3.4498,31.49,,2.220385112,1.229414888
cerebras_1.3B,1.3,616,4.808182,43000,14.3,0.0006,0.1,bf16,,,3.4125,3.4198,30.56,,2.219058687,1.200741313
cerebras_1.3B,1.3,631,4.92,44000,14.3,0.0006,0.1,bf16,,,3.4374,3.4372,31.1,,2.217679671,1.219520329
cerebras_1.3B,1.3,645,5.031818,45000,14.3,0.0006,0.1,bf16,,,3.4424,3.4189,30.54,,2.216429923,1.202470077
cerebras_1.3B,1.3,659,5.143636,46000,14.3,0.0006,0.1,bf16,,,3.4212,3.4079,30.2,,2.215214419,1.192685581
cerebras_1.3B,1.3,674,5.255455,47000,14.3,0.0006,0.1,bf16,,,3.4348,3.4168,30.47,,2.213948239,1.202851761
cerebras_1.3B,1.3,688,5.367273,48000,14.3,0.0006,0.1,bf16,,,3.3914,3.3716,29.12,,2.212798591,1.158801409
cerebras_1.3B,1.3,702,5.479091,49000,14.3,0.0006,0.1,bf16,,,3.4038,3.3877,29.6,,2.211678501,1.176021499
cerebras_1.3B,1.3,717,5.590909,50000,14.3,0.0006,0.1,bf16,,,3.4154,3.3874,29.59,,2.210509699,1.176890301
cerebras_1.3B,1.3,731,5.702727,51000,14.3,0.0006,0.1,bf16,,,3.375,3.3717,29.13,,2.20944671,1.16225329
cerebras_1.3B,1.3,745,5.814545,52000,14.3,0.0006,0.1,bf16,,,3.4021,3.3738,29.19,,2.208409463,1.165390537
cerebras_1.3B,1.3,760,5.926364,53000,14.3,0.0006,0.1,bf16,,,3.3901,3.366,28.96,,2.207325456,1.158674544
cerebras_1.3B,1.3,774,6.038182,54000,14.3,0.0006,0.1,bf16,,,3.3721,3.3442,28.34,,2.206338139,1.137861861
cerebras_1.3B,1.3,788,6.15,55000,14.3,0.0006,0.1,bf16,,,3.3708,3.3481,28.45,,2.205373418,1.142726582
cerebras_1.3B,1.3,803,6.261818,56000,14.3,0.0006,0.1,bf16,,,3.344,3.3334,28.03,,2.204363835,1.129036165
cerebras_1.3B,1.3,817,6.373636,57000,14.3,0.0006,0.1,bf16,,,3.3431,3.314,27.5,,2.203443099,1.110556901
cerebras_1.3B,1.3,831,6.485455,58000,14.3,0.0006,0.1,bf16,,,3.3376,3.3248,27.79,,2.202542338,1.122257662
cerebras_1.3B,1.3,846,6.597273,59000,14.3,0.0006,0.1,bf16,,,3.3148,3.3104,27.4,,2.201598542,1.108801458
cerebras_1.3B,1.3,860,6.709091,60000,14.3,0.0006,0.1,bf16,,,3.3189,3.3063,27.28,,2.20073679,1.10556321
cerebras_1.3B,1.3,874,6.820909,61000,14.3,0.0006,0.1,bf16,,,3.3481,3.3134,27.48,,2.199892808,1.113507192
cerebras_1.3B,1.3,889,6.932727,62000,14.3,0.0006,0.1,bf16,,,3.326,3.2935,26.94,,2.199007533,1.094492467
cerebras_1.3B,1.3,903,7.044545,63000,14.3,0.0006,0.1,bf16,,,3.2693,3.2618,26.1,,2.198198354,1.063601646
cerebras_1.3B,1.3,917,7.156364,64000,14.3,0.0006,0.1,bf16,,,3.2982,3.2803,26.58,,2.197405076,1.082894924
cerebras_1.3B,1.3,932,7.268182,65000,14.3,0.0006,0.1,bf16,,,3.3077,3.2939,26.95,,2.196572155,1.097327845
cerebras_1.3B,1.3,946,7.38,66000,14.3,0.0006,0.1,bf16,,,3.3017,3.2744,26.43,,2.195810098,1.078589902
cerebras_1.3B,1.3,960,7.491818,67000,14.3,0.0006,0.1,bf16,,,3.2548,3.2638,26.15,,2.19506234,1.06873766
cerebras_1.3B,1.3,975,7.603636,68000,14.3,0.0006,0.1,bf16,,,3.2631,3.2676,26.25,,2.194276503,1.073323497
cerebras_1.3B,1.3,989,7.715455,69000,14.3,0.0006,0.1,bf16,,,3.2971,3.2525,25.85,,2.193556891,1.058943109
cerebras_1.3B,1.3,1003,7.827273,70000,14.3,0.0006,0.1,bf16,,,3.2706,3.2441,25.64,,2.1928502,1.0512498
cerebras_1.3B,1.3,1018,7.939091,71000,14.3,0.0006,0.1,bf16,,,3.2518,3.2401,25.54,,2.192106907,1.047993093
cerebras_1.3B,1.3,1032,8.050909,72000,14.3,0.0006,0.1,bf16,,,3.2797,3.247,25.71,,2.191425705,1.055574295
cerebras_1.3B,1.3,1047,8.162727,73000,14.3,0.0006,0.1,bf16,,,3.256,3.2368,25.45,,2.190708848,1.046091152
cerebras_1.3B,1.3,1061,8.274545,74000,14.3,0.0006,0.1,bf16,,,3.2169,3.1999,24.53,,2.190051542,1.009848458
cerebras_1.3B,1.3,1075,8.386364,75000,14.3,0.0006,0.1,bf16,,,3.2397,3.2125,24.84,,2.189405245,1.023094755
cerebras_1.3B,1.3,1090,8.498182,76000,14.3,0.0006,0.1,bf16,,,3.2572,3.2229,25.1,,2.18872463,1.03417537
cerebras_1.3B,1.3,1104,8.61,77000,14.3,0.0006,0.1,bf16,,,3.2134,3.199,24.51,,2.188100119,1.010899881
cerebras_1.3B,1.3,1118,8.721818,78000,14.3,0.0006,0.1,bf16,,,3.2621,3.238,25.48,,2.187485662,1.050514338
cerebras_1.3B,1.3,1133,8.833636,79000,14.3,0.0006,0.1,bf16,,,3.2129,3.2022,24.59,,2.18683815,1.01536185
cerebras_1.3B,1.3,1147,8.945455,80000,14.3,0.0006,0.1,bf16,,,3.2486,3.2104,24.79,,2.186243628,1.024156372
cerebras_1.3B,1.3,1161,9.057273,81000,14.3,0.0006,0.1,bf16,,,3.2223,3.1955,24.42,,2.185658322,1.009841678
cerebras_1.3B,1.3,1176,9.169091,82000,14.3,0.0006,0.1,bf16,,,3.2231,3.2036,24.62,,2.185041149,1.018558851
cerebras_1.3B,1.3,1190,9.280909,83000,14.3,0.0006,0.1,bf16,,,3.2068,3.2029,24.6,,2.184474144,1.018425856
cerebras_1.3B,1.3,1204,9.392727,84000,14.3,0.0006,0.1,bf16,,,3.1997,3.1901,24.29,,2.183915612,1.006184388
cerebras_1.3B,1.3,1219,9.504545,85000,14.3,0.0006,0.1,bf16,,,3.2534,3.1992,24.51,,2.183326336,1.015873664
cerebras_1.3B,1.3,1233,9.616364,86000,14.3,0.0006,0.1,bf16,,,3.2032,3.1741,23.91,,2.182784658,0.9913153417
cerebras_1.3B,1.3,1247,9.728182,87000,14.3,0.0006,0.1,bf16,,,3.182,3.1756,23.94,,2.182250795,0.9933492046
cerebras_1.3B,1.3,1262,9.84,88000,14.3,0.0006,0.1,bf16,,,3.2047,3.1774,23.98,,2.181687247,0.9957127535
cerebras_1.3B,1.3,1276,9.951818,89000,14.3,0.0006,0.1,bf16,,,3.1945,3.1684,23.77,,2.181168949,0.9872310514
cerebras_1.3B,1.3,1290,10.063636,90000,14.3,0.0006,0.1,bf16,,,3.1932,3.1675,23.75,,2.180657878,0.9868421217
cerebras_1.3B,1.3,1305,10.175455,91000,14.3,0.0006,0.1,bf16,,,3.1871,3.1656,23.7,,2.180118122,0.9854818783
cerebras_1.3B,1.3,1319,10.287273,92000,14.3,0.0006,0.1,bf16,,,3.1897,3.1615,23.61,,2.179621465,0.9818785351
cerebras_1.3B,1.3,1333,10.399091,93000,14.3,0.0006,0.1,bf16,,,3.2197,3.1906,24.3,,2.17913151,1.01146849
cerebras_1.3B,1.3,1348,10.510909,94000,14.3,0.0006,0.1,bf16,,,3.1722,3.1606,23.58,,2.178613813,0.9819861868
cerebras_1.3B,1.3,1362,10.622727,95000,14.3,0.0006,0.1,bf16,,,3.1274,3.1238,22.73,,2.178137239,0.9456627612
cerebras_1.3B,1.3,1376,10.734545,96000,14.3,0.0006,0.1,bf16,,,3.1703,3.1546,23.44,,2.177666893,0.9769331067
cerebras_1.3B,1.3,1391,10.846364,97000,14.3,0.0006,0.1,bf16,,,3.1524,3.1348,22.98,,2.177169701,0.9576302993
cerebras_1.3B,1.3,1405,10.958182,98000,14.3,0.0006,0.1,bf16,,,3.1506,3.1366,23.02,,2.176711807,0.9598881935
cerebras_1.3B,1.3,1419,11.07,99000,14.3,0.0006,0.1,bf16,,,3.1497,3.1351,22.99,,2.176259715,0.958840285
cerebras_1.3B,1.3,1434,11.181818,100000,14.3,0.0006,0.1,bf16,,,3.1297,3.1186,22.61,,2.175781623,0.9428183768
cerebras_1.3B,1.3,1448,11.293636,101000,14.3,0.0006,0.1,bf16,,,3.1432,3.1289,22.85,,2.175341144,0.9535588563
cerebras_1.3B,1.3,1462,11.405455,102000,14.3,0.0006,0.1,bf16,,,3.176,3.1598,23.56,,2.174906081,0.9848939186
cerebras_1.3B,1.3,1477,11.517273,103000,14.3,0.0006,0.1,bf16,,,3.1531,3.1217,22.68,,2.174445821,0.9472541787
cerebras_1.3B,1.3,1491,11.629091,104000,14.3,0.0006,0.1,bf16,,,3.1249,3.1099,22.42,,2.174021611,0.9358783893
cerebras_1.3B,1.3,1505,11.740909,105000,14.3,0.0006,0.1,bf16,,,3.1655,3.1309,22.89,,2.173602468,0.9572975323
cerebras_1.3B,1.3,1520,11.852727,106000,14.3,0.0006,0.1,bf16,,,3.1457,3.1157,22.55,,2.173158888,0.9425411118
cerebras_1.3B,1.3,1534,11.964545,107000,14.3,0.0006,0.1,bf16,,,3.1241,3.1022,22.25,,2.172749906,0.9294500938
cerebras_1.3B,1.3,1548,12.076364,108000,14.3,0.0006,0.1,bf16,,,3.1291,3.1116,22.46,,2.172345674,0.9392543263
cerebras_1.3B,1.3,1563,12.188182,109000,14.3,0.0006,0.1,bf16,,,3.138,3.105,22.31,,2.171917727,0.9330822725
cerebras_1.3B,1.3,1577,12.3,110000,14.3,0.0006,0.1,bf16,,,3.1452,3.1072,22.36,,2.171523027,0.9356769731
cerebras_1.3B,1.3,1591,12.411818,111000,14.3,0.0006,0.1,bf16,,,3.1085,3.0972,22.14,,2.171132786,0.9260672144
cerebras_1.3B,1.3,1606,12.523636,112000,14.3,0.0006,0.1,bf16,,,3.1181,3.0945,22.08,,2.170719518,0.9237804824
cerebras_1.3B,1.3,1620,12.635455,113000,14.3,0.0006,0.1,bf16,,,3.1435,3.0982,22.16,,2.170338234,0.9278617664
cerebras_1.3B,1.3,1634,12.747273,114000,14.3,0.0006,0.1,bf16,,,3.1117,3.0938,22.06,,2.169961144,0.9238388564
cerebras_1.3B,1.3,1649,12.859091,115000,14.3,0.0006,0.1,bf16,,,3.1076,3.086,21.89,,2.16956168,0.9164383196
cerebras_1.3B,1.3,1663,12.970909,116000,14.3,0.0006,0.1,bf16,,,3.1253,3.0976,22.14,,2.169193022,0.9284069784
cerebras_1.3B,1.3,1677,13.082727,117000,14.3,0.0006,0.1,bf16,,,3.0904,3.0616,21.36,,2.168828314,0.8927716862
cerebras_1.3B,1.3,1692,13.194545,118000,14.3,0.0006,0.1,bf16,,,3.1114,3.0947,22.08,,2.168441855,0.9262581452
cerebras_1.3B,1.3,1706,13.306364,119000,14.3,0.0006,0.1,bf16,,,3.0791,3.076,21.67,,2.168085095,0.9079149046
cerebras_1.3B,1.3,1720,13.418182,120000,14.3,0.0006,0.1,bf16,,,3.0883,3.068,21.5,,2.167732064,0.9002679364
cerebras_1.3B,1.3,1735,13.53,121000,14.3,0.0006,0.1,bf16,,,3.0835,3.0702,21.55,,2.167357873,0.9028421266
cerebras_1.3B,1.3,1749,13.641818,122000,14.3,0.0006,0.1,bf16,,,3.0818,3.0621,21.37,,2.167012346,0.895087654
cerebras_1.3B,1.3,1763,13.753636,123000,14.3,0.0006,0.1,bf16,,,3.0869,3.0725,21.6,,2.166670341,0.9058296595
cerebras_1.3B,1.3,1778,13.865455,124000,14.3,0.0006,0.1,bf16,,,3.102,3.0765,21.68,,2.166307742,0.9101922578
cerebras_1.3B,1.3,1792,13.977273,125000,14.3,0.0006,0.1,bf16,,,3.0714,3.068,21.5,,2.165972832,0.9020271679
cerebras_1.3B,1.3,1806,14.089091,126000,14.3,0.0006,0.1,bf16,,,3.0802,3.0644,21.42,,2.165641254,0.8987587459
cerebras_1.3B,1.3,1821,14.200909,127000,14.3,0.0006,0.1,bf16,,,3.0808,3.063,21.39,,2.165289623,0.8977103769
cerebras_1.3B,1.3,1835,14.312727,128000,14.3,0.0006,0.1,bf16,,,3.0886,3.0609,21.35,,2.164964763,0.8959352373
cerebras_1.3B,1.3,1849,14.424545,129000,14.3,0.0006,0.1,bf16,,,3.0744,3.0521,21.16,,2.164643059,0.887456941
cerebras_1.3B,1.3,1864,14.536364,130000,14.3,0.0006,0.1,bf16,,,3.0794,3.0579,21.28,,2.164301818,0.893598182
cerebras_1.3B,1.3,1878,14.648182,131000,14.3,0.0006,0.1,bf16,,,3.0568,3.0428,20.96,,2.163986482,0.8788135176
cerebras_1.3B,1.3,1892,14.76,132000,14.3,0.0006,0.1,bf16,,,3.0907,3.0591,21.31,,2.163674141,0.8954258587
cerebras_1.3B,1.3,1907,14.871818,133000,14.3,0.0006,0.1,bf16,,,3.1002,3.0652,21.44,,2.163342756,0.9018572442
cerebras_1.3B,1.3,1921,14.983636,134000,14.3,0.0006,0.1,bf16,,,3.0711,3.0515,21.15,,2.163036459,0.8884635413
cerebras_1.3B,1.3,1935,15.095455,135000,14.3,0.0006,0.1,bf16,,,3.0787,3.0481,21.07,,2.162733005,0.8853669946
cerebras_1.3B,1.3,1950,15.207273,136000,14.3,0.0006,0.1,bf16,,,3.0532,3.0363,20.83,,2.16241098,0.8738890204
cerebras_1.3B,1.3,1964,15.319091,137000,14.3,0.0006,0.1,bf16,,,3.0633,3.0354,20.81,,2.16211327,0.8732867303
cerebras_1.3B,1.3,1978,15.430909,138000,14.3,0.0006,0.1,bf16,,,3.0623,3.039,20.88,,2.161818264,0.8771817364
cerebras_1.3B,1.3,1993,15.542727,139000,14.3,0.0006,0.1,bf16,,,3.0351,3.0181,20.45,,2.161505137,0.8565948633
cerebras_1.3B,1.3,2007,15.654545,140000,14.3,0.0006,0.1,bf16,,,3.0555,3.0468,21.05,,2.161215594,0.8855844057
cerebras_1.3B,1.3,2021,15.766364,141000,14.3,0.0006,0.1,bf16,,,3.0533,3.0286,20.67,,2.160928625,0.8676713746
cerebras_1.3B,1.3,2036,15.878182,142000,14.3,0.0006,0.1,bf16,,,3.0669,3.0393,20.89,,2.160623969,0.8786760314
cerebras_1.3B,1.3,2050,15.99,143000,14.3,0.0006,0.1,bf16,,,3.0184,3.0207,20.51,,2.160342203,0.8603577971
cerebras_1.3B,1.3,2050,15.99,144000,14.3,0.0006,0.1,bf16,,,3.0255,3.0089,20.26,,2.160342203,0.8485577971
cerebras_1.3B,1.3,2050,15.99,145000,14.3,0.0006,0.1,bf16,,,3.045,3.0192,20.47,,2.160342203,0.8588577971
cerebras_1.3B,1.3,2050,15.99,146000,14.3,0.0006,0.1,bf16,,,3.0705,3.0382,20.87,,2.160342203,0.8778577971
