folder,detailed_ability,weak_ability,task_count,family_count,coverage,eligible
EpistemeAI2_Fireball-Phi-3-medium-4k-inst-Philos,0.7402635420541462,0.6682763128181076,40,6,1.0,True
EpistemeAI_Alpaca-Llama3.1-8B,0.4343786059697381,0.3524501884760366,40,6,1.0,True
EpistemeAI_Athena-gemma-2-2b-it,0.37881681141647994,0.28071236559139784,40,6,1.0,True
EpistemeAI_Athena-gemma-2-2b-it-Philos,0.31856243727791994,0.22944807789184776,40,6,1.0,True
EpistemeAI_Athene-codegemma-2-7b-it-alpaca-v1.3,0.4279096877998755,0.30620770763811644,40,6,1.0,True
EpistemeAI_DeepPhi-3.5-mini-instruct,0.1746346528452903,0.032529633620689655,40,6,1.0,True
EpistemeAI_DeepThinkers-Phi4,0.8797213010613796,0.8522177419354838,40,6,1.0,True
EpistemeAI_FineLlama3.1-8B-Instruct,0.3844811004375786,0.2600296176628971,40,6,1.0,True
EpistemeAI_Fireball-12B,0.4704475966825088,0.33319317056647035,40,6,1.0,True
EpistemeAI_Fireball-12B-v1.13a-philosophers,0.49877534481186236,0.3274865591397849,40,6,1.0,True
EpistemeAI_Fireball-Alpaca-Llama-3.1-8B-Philos-DPO-200,0.505461825394383,0.3961021505376344,40,6,1.0,True
EpistemeAI_Fireball-Alpaca-Llama3.1.07-8B-Philos-Math-KTO-beta,0.533607396626824,0.40678763440860216,40,6,1.0,True
EpistemeAI_Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R2,0.5276919374268842,0.43662634408602147,40,6,1.0,True
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto,0.5261503711960367,0.4622311827956989,40,6,1.0,True
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K,0.5144041455977009,0.46169354838709675,40,6,1.0,True
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code,0.5261997798442355,0.4538978494623656,40,6,1.0,True
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds,0.47062889711755657,0.3633736559139785,40,6,1.0,True
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto,0.46820131877443555,0.31875,40,6,1.0,True
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-COT,0.4979619590935419,0.36801075268817207,40,6,1.0,True
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto,0.48620827346119333,0.36740591397849465,40,6,1.0,True
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Math,0.4908816208647136,0.39891835836114203,40,6,1.0,True
EpistemeAI_Fireball-Meta-Llama-3.2-8B-Instruct-agent-003-128k-code-DPO,0.4961410663054983,0.38808325801816834,40,6,1.0,True
EpistemeAI_Fireball-Mistral-Nemo-Base-2407-v1-DPO2,0.4602768158021118,0.3177167474421109,40,6,1.0,True
EpistemeAI_Fireball-R1-Llama-3.1-8B,0.3802493812681835,0.11525537634408603,40,6,1.0,True
EpistemeAI_Llama-3.2-3B-Agent007-Coder,0.4131106099553114,0.2602822580645161,40,6,1.0,True
EpistemeAI_Mistral-Nemo-Instruct-12B-Philosophy-Math,0.6048584600896827,0.4828259698275862,40,6,1.0,True
EpistemeAI_OpenReasoner-Llama-3.2-3B-rs1.0,0.4556814690822403,0.3245967741935484,40,6,1.0,True
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Empathy,0.44858268762302006,0.31206157883759733,40,6,1.0,True
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic,0.43794170048876335,0.3215725806451613,40,6,1.0,True
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent,0.43191624916214566,0.33440860215053764,40,6,1.0,True
EpistemeAI_Reasoning-Llama-3.1-CoT-RE1-NMT,0.4020704980736839,0.26801075268817204,40,6,1.0,True
EpistemeAI_Reasoning-Llama-3.1-CoT-RE1-NMT-V2-ORPO,0.5242874173639052,0.39912634408602155,40,6,1.0,True
EpistemeAI_Reasoning-Llama-3.2-1B-Instruct-v1.2,0.25454463210652445,0.1301890700315165,40,6,1.0,True
EpistemeAI_Reasoning-Llama-3.2-1B-Instruct-v1.3,0.2511542532683431,0.09045698924731183,40,6,1.0,True
EpistemeAI_Reasoning-Llama-3.2-3B-Math-Instruct-RE1,0.3971322206624455,0.27741935483870966,40,6,1.0,True
EpistemeAI_Reasoning-Llama-3.2-3B-Math-Instruct-RE1-ORPO,0.4610808006023566,0.3170698924731183,40,6,1.0,True
EpistemeAI_ReasoningCore-3B-T1_1,0.4663222798618312,0.3414650537634409,40,6,1.0,True
Eric111_CatunaMayo,0.5761486003490386,0.4858870967741935,40,6,1.0,True
Eric111_CatunaMayo-DPO,0.5684467963032805,0.4761712439418417,40,6,1.0,True
Etherll_Chocolatine-3B-Instruct-DPO-Revised-Ties,0.6660777308565641,0.5718025300953671,40,6,1.0,True
Etherll_Chocolatine-3B-Instruct-DPO-Revised-Ties-v2,0.6661518149082883,0.5718025300953671,40,6,1.0,True
Etherll_Herplete-LLM-Llama-3.1-8b,0.6484344440827344,0.520497311827957,40,6,1.0,True
Etherll_Herplete-LLM-Llama-3.1-8b-Ties,0.6490279513324204,0.5325439724694105,40,6,1.0,True
Etherll_Qwen2.5-7B-della-test,0.6943000057691397,0.5099016268075639,40,6,1.0,True
Etherll_Qwen2.5-Coder-7B-Instruct-Ties,0.63625518478506,0.4971774193548387,40,6,1.0,True
Etherll_Replete-LLM-V3-Llama-3.1-8b,0.5032407306845756,0.3464152878197998,40,6,1.0,True
Etherll_SuperHermes,0.6722331343962852,0.5779569892473119,40,6,1.0,True
Eurdem_Defne-llama3.1-8B,0.6196324993856483,0.5684310692436041,40,6,1.0,True
FINGU-AI_L3-8B,0.5896094036631904,0.44845430107526885,40,6,1.0,True
FINGU-AI_Phi-4-RRStock,0.7313791415478845,0.49818875428249126,40,6,1.0,True
FINGU-AI_Q-Small-3B,0.41431732030159163,0.2935224491323603,40,6,1.0,True
FINGU-AI_QwQ-Buddy-32B-Alpha,0.8713340759930857,0.9166004762235818,40,6,1.0,True
FINGU-AI_RomboUltima-32B,0.9207033938022292,0.8797715053763441,40,6,1.0,True
FallenMerick_Chewy-Lemon-Cookie-11B,0.5623592306030365,0.45476575121163165,40,6,1.0,True
Felladrin_Llama-160M-Chat-v1,0.16462096234623613,0.061634703910226345,40,6,1.0,True
Felladrin_Minueza-32M-UltraChat,0.1653383642122702,0.061634703910226345,40,6,1.0,True
FlofloB_100k_fineweb_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.2257333632619158,0.13561827956989247,40,6,1.0,True
FlofloB_10k_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,0.5542127234530844,0.4491037617037539,40,6,1.0,True
FlofloB_10k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.18830950806833477,0.08306408185245019,40,6,1.0,True
FlofloB_40k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.1923596245171668,0.08306408185245019,40,6,1.0,True
FlofloB_83k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.22417304702264468,0.11780913978494623,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_1000k_fineweb,0.16700147545000787,0.05405499745087134,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_1000k_fineweb_uncovai_human_removed,0.19076711371229055,0.07668010752688172,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_1000k_fineweb_uncovai_selected,0.17775303876146864,0.08353494623655913,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_1200k_fineweb,0.18235045501048103,0.053872274409039425,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_1200k_fineweb_uncovai_human_removed,0.17000057284263376,0.061567499609151075,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_1200k_fineweb_uncovai_selected,0.17652819877179843,0.08323918937708566,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_1400k_fineweb,0.19396850305667068,0.05033602150537635,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_1400k_fineweb_uncovai_human_removed,0.20638277639139974,0.07310292686318132,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_1400k_fineweb_uncovai_selected,0.1934645483881076,0.05793010752688172,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_200k_fineweb_uncovai_human_removed,0.19035921849664078,0.059639472098628105,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_200k_fineweb_uncovai_selected,0.17657983989645049,0.056384408602150535,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_400k_fineweb,0.19051621357580042,0.06434797344271412,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_400k_fineweb_uncovai_human_removed,0.19678947790801332,0.06505376344086021,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_400k_fineweb_uncovai_selected,0.18247017905073729,0.05705645161290322,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_600k_fineweb,0.19035601367117655,0.07859644396551724,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_600k_fineweb_uncovai_human_removed,0.20134959209168118,0.07539525977938451,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_600k_fineweb_uncovai_selected,0.18526941337526198,0.06984105603448276,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_800k_fineweb,0.17895516779398876,0.07808343182239526,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_800k_fineweb_uncovai_human_removed,0.1946935937006759,0.058064516129032254,40,6,1.0,True
FlofloB_smollm2-135M_pretrained_800k_fineweb_uncovai_selected,0.17585830587469892,0.062407408535736175,40,6,1.0,True
FlofloB_smollm2_pretrained_200k_fineweb,0.16312164275655863,0.062070662846080996,40,6,1.0,True
FlofloB_test_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,0.5916512744866477,0.49501638139936494,40,6,1.0,True
FuJhen_ft-openhermes-25-mistral-7b-irca-dpo-pairs,0.41150684345486044,0.23523069614386355,40,6,1.0,True
FuJhen_mistral-instruct-7B-DPO,0.43704903086501,0.3270764934771657,40,6,1.0,True
FuJhen_mistral_7b_v0.1_structedData_e2e,0.29556955560926607,0.1367690170464041,40,6,1.0,True
FuJhen_mistral_7b_v0.1_structedData_viggo,0.3635189569730368,0.28939746295620755,40,6,1.0,True
FuseAI_FuseChat-7B-v2.0,0.5288492605580124,0.43693745365220615,40,6,1.0,True
FuseAI_FuseChat-Llama-3.1-8B-Instruct,0.5748177645599835,0.5,40,6,1.0,True
FuseAI_FuseChat-Llama-3.2-3B-Instruct,0.5393471616309676,0.3915994623655914,40,6,1.0,True
FuseAI_FuseChat-Qwen-2.5-7B-Instruct,0.690202018984588,0.5525323275862069,40,6,1.0,True
GalrionSoftworks_MN-LooseCannon-12B-v1,0.5689495587703128,0.4620150862068966,40,6,1.0,True
GalrionSoftworks_MagnusIntellectus-12B-v1,0.5869316658170195,0.47577778935848664,40,6,1.0,True
GenVRadmin_AryaBhatta-GemmaOrca-2-Merged,0.3217616140579897,0.20805170496986122,40,6,1.0,True
GenVRadmin_AryaBhatta-GemmaOrca-Merged,0.29795959411125444,0.1940188172043011,40,6,1.0,True
GenVRadmin_AryaBhatta-GemmaUltra-Merged,0.34014674816409574,0.24731182795698925,40,6,1.0,True
GenVRadmin_llama38bGenZ_Vikas-Merged,0.42845449392589324,0.2850993291156841,40,6,1.0,True
GoToCompany_gemma2-9b-cpt-sahabatai-v1-instruct,0.7777471237085138,0.744614970382337,40,6,1.0,True
GoToCompany_llama3-8b-cpt-sahabatai-v1-instruct,0.5417138737010638,0.45625,40,6,1.0,True
Goekdeniz-Guelmez_Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1,0.2501746196186393,0.10443548387096774,40,6,1.0,True
Goekdeniz-Guelmez_Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v1,0.3124549826227595,0.2281233171782445,40,6,1.0,True
Goekdeniz-Guelmez_Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v2,0.2996947583153483,0.19892305935834587,40,6,1.0,True
Goekdeniz-Guelmez_Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v3,0.2940262646733072,0.1595315024232633,40,6,1.0,True
Goekdeniz-Guelmez_Josiefied-Qwen2.5-14B-Instruct-abliterated-v4,0.8410420150472717,0.8190188172043011,40,6,1.0,True
Goekdeniz-Guelmez_Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,0.6716436777116679,0.5415322580645161,40,6,1.0,True
Goekdeniz-Guelmez_j.o.s.i.e.v4o-1.5b-dpo-stage1-v1,0.39635756993500226,0.27264784946236564,40,6,1.0,True
Goekdeniz-Guelmez_josie-3b-v6.0,0.518694709805531,0.35873655913978497,40,6,1.0,True
Goekdeniz-Guelmez_josie-7b-v6.0,0.611834451202437,0.39607839729328886,40,6,1.0,True
Goekdeniz-Guelmez_josie-7b-v6.0-step2000,0.640145712264697,0.39970742955135335,40,6,1.0,True
GreenNode_GreenNode-small-9B-it,0.7241064959381288,0.6581852450188476,40,6,1.0,True
GritLM_GritLM-7B-KTO,0.4688868195859338,0.32323776997589915,40,6,1.0,True
GritLM_GritLM-8x7B-KTO,0.6851226025733209,0.6101896485833898,40,6,1.0,True
Groq_Llama-3-Groq-8B-Tool-Use,0.4655556086858012,0.34841901610297565,40,6,1.0,True
Gryphe_Pantheon-RP-1.0-8b-Llama-3,0.4442154958972469,0.3157052868831101,40,6,1.0,True
Gryphe_Pantheon-RP-1.5-12b-Nemo,0.5512828120058232,0.4471817621206594,40,6,1.0,True
Gryphe_Pantheon-RP-1.6-12b-Nemo,0.5400770982962206,0.4049256735629788,40,6,1.0,True
Gryphe_Pantheon-RP-1.6-12b-Nemo-KTO,0.5526482971463011,0.4287997029548179,40,6,1.0,True
Gryphe_Pantheon-RP-Pure-1.6.2-22b-Small,0.6496372153579067,0.4381734913793104,40,6,1.0,True
Gunulhona_Gemma-Ko-Merge,0.5682650625977871,0.28702956989247314,40,6,1.0,True
Gunulhona_Gemma-Ko-Merge-PEFT,0.417585714849017,0.09215131933225633,40,6,1.0,True
HPAI-BSC_Llama3-Aloe-8B-Alpha,0.4712559158485045,0.3286776712352563,40,6,1.0,True
HPAI-BSC_Llama3.1-Aloe-Beta-8B,0.5910011578805776,0.5077956989247312,40,6,1.0,True
HPAI-BSC_Qwen2.5-Aloe-Beta-7B,0.538397554229165,0.4204732689098999,40,6,1.0,True
Hastagaras_Llama-3.1-Jamet-8B-MK.I,0.5281591841887908,0.4000434510567297,40,6,1.0,True
Hastagaras_Zabuza-8B-Llama-3.1,0.3845238707376877,0.26586021505376345,40,6,1.0,True
HelpingAI_Cipher-20B,0.7247924108098853,0.5669450431034483,40,6,1.0,True
HelpingAI_Priya-10B,0.3475693342919989,0.21147912432469992,40,6,1.0,True
HelpingAI_Priya-3B,0.2891514450852769,0.18313172043010753,40,6,1.0,True
HeraiHench_Double-Down-Qwen-Math-7B,0.16204915330947958,0.06048387096774194,40,6,1.0,True
HeraiHench_Marge-Qwen-Math-7B,0.18808036666271324,0.07414936074487119,40,6,1.0,True
HeraiHench_Phi-4-slerp-ReasoningRP-14B,0.29794149210151977,0.08306408185245019,40,6,1.0,True
HiroseKoichi_Llama-Salad-4x8B-V3,0.5901531029922855,0.4995311984296559,40,6,1.0,True
HoangHa_Pensez-Llama3.1-8B,0.4871461136055184,0.38557236628661473,40,6,1.0,True
HuggingFaceH4_zephyr-7b-alpha,0.39193779096531,0.26322665329094797,32,2,0.8,False
HuggingFaceH4_zephyr-7b-beta,0.36569085635897725,0.2692779717546511,40,6,1.0,True
HuggingFaceH4_zephyr-7b-gemma-v0.1,0.46773073476702515,0.3548387096774194,24,1,0.6,False
HuggingFaceH4_zephyr-orpo-141b-A35b-v0.1,0.8018066445618015,0.7869367769669285,40,6,1.0,True
HuggingFaceTB_SmolLM-1.7B,0.21492356287583644,0.10577956989247311,40,6,1.0,True
HuggingFaceTB_SmolLM-1.7B-Instruct,0.18922679347617738,0.06075268817204301,40,6,1.0,True
HuggingFaceTB_SmolLM-135M,0.23687697331441537,0.08676075268817204,40,6,1.0,True
HuggingFaceTB_SmolLM-135M-Instruct,0.17871359126685518,0.08091397849462365,40,6,1.0,True
HuggingFaceTB_SmolLM-360M,0.23144885274328772,0.11438172043010753,40,6,1.0,True
HuggingFaceTB_SmolLM-360M-Instruct,0.1938454936298364,0.05907258064516129,40,6,1.0,True
HuggingFaceTB_SmolLM2-1.7B,0.26194019628665066,0.19395161290322582,40,6,1.0,True
HuggingFaceTB_SmolLM2-1.7B-Instruct,0.3069640042133439,0.1850806451612903,40,6,1.0,True
HuggingFaceTB_SmolLM2-135M,0.22140445013883375,0.07019518214682982,40,6,1.0,True
HuggingFaceTB_SmolLM2-135M-Instruct,0.2079699031961933,0.08245967741935484,40,6,1.0,True
HuggingFaceTB_SmolLM2-360M,0.23341845416405352,0.08124724809974046,40,6,1.0,True
HuggingFaceTB_SmolLM2-360M-Instruct,0.2147013181379957,0.08850806451612903,40,6,1.0,True
HumanLLMs_Humanish-LLama3-8B-Instruct,0.493354803490221,0.3617041881633575,40,6,1.0,True
HumanLLMs_Humanish-Mistral-Nemo-Instruct-2407,0.5619064409693831,0.4386821584167594,40,6,1.0,True
HumanLLMs_Humanish-Qwen2.5-7B-Instruct,0.6704122872587593,0.5705249756674082,40,6,1.0,True
IDEA-CCNL_Ziya-LLaMA-13B-v1,0.14850377774297324,0.05479256779057447,40,6,1.0,True
INSAIT-Institute_BgGPT-Gemma-2-27B-IT-v1.0,0.15408886070552424,0.05721192262928414,40,6,1.0,True
IlyaGusev_gemma-2-2b-it-abliterated,0.35967069857375333,0.28091397849462363,40,6,1.0,True
IlyaGusev_gemma-2-9b-it-abliterated,0.7103788687866253,0.6028551513888165,40,6,1.0,True
Infinirc_Infinirc-Llama3-8B-2G-Release-v1.0,0.39736587807655005,0.25888747914349275,40,6,1.0,True
Intel_neural-chat-7b-v3,0.503708015305292,0.3003500269251481,40,6,1.0,True
Intel_neural-chat-7b-v3-1,0.522365427327408,0.3691199524051585,40,6,1.0,True
Intel_neural-chat-7b-v3-2,0.5091996595664692,0.3818739468792885,40,6,1.0,True
IntervitensInc_internlm2_5-20b-llamafied,0.8558957806211414,0.7583845868614562,40,6,1.0,True
Invalid-Null_PeiYangMe-0.5,0.14410292436421906,0.042893172303576706,40,6,1.0,True
Invalid-Null_PeiYangMe-0.7,0.20445879153724475,0.05138739224137931,40,6,1.0,True
Isaak-Carter_JOSIEv4o-8b-stage1-v4,0.4338738889773041,0.32431564585650724,40,6,1.0,True
Isaak-Carter_Josiefied-Qwen2.5-7B-Instruct-abliterated,0.4949067689137185,0.20307532961592578,40,6,1.0,True
Isaak-Carter_Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,0.6728821732429993,0.5415322580645161,40,6,1.0,True
J-LAB_Thynk_orpo,0.4999515570790303,0.35961021505376345,40,6,1.0,True
JackFram_llama-160m,0.17212485878523556,0.06895161290322581,40,6,1.0,True
JackFram_llama-68m,0.17774957449318424,0.07634408602150537,40,6,1.0,True
Jacoby746_Casual-Magnum-34B,0.7041030100496093,0.5749865374259558,40,6,1.0,True
Jacoby746_Inf-Silent-Kunoichi-v0.1-2x7B,0.5652970462818662,0.44897043879305853,40,6,1.0,True
Jacoby746_Inf-Silent-Kunoichi-v0.2-2x7B,0.5631158158224404,0.4656182144284051,40,6,1.0,True
Jacoby746_Proto-Athena-4x7B,0.5615573349866917,0.4448968158841003,40,6,1.0,True
Jacoby746_Proto-Athena-v0.2-4x7B,0.5211747072273881,0.43561827956989246,40,6,1.0,True
Jacoby746_Proto-Harpy-Blazing-Light-v0.1-2x7B,0.5664596627438014,0.479201717185762,40,6,1.0,True
Jacoby746_Proto-Harpy-Spark-v0.1-7B,0.48475166911490086,0.39752570917365854,40,6,1.0,True
JayHyeon_Qwen-0.5B-DPO-1epoch,0.21875786824464058,0.12143817204301074,40,6,1.0,True
JayHyeon_Qwen-0.5B-DPO-5epoch,0.19788449919655088,0.08770161290322581,40,6,1.0,True
JayHyeon_Qwen-0.5B-IRPO-1epoch,0.18887113892552784,0.08512018562291435,40,6,1.0,True
JayHyeon_Qwen-0.5B-IRPO-5epoch,0.2106820098688979,0.09444709978680015,40,6,1.0,True
JayHyeon_Qwen-0.5B-eDPO-1epoch,0.22643220974843853,0.1019489247311828,40,6,1.0,True
JayHyeon_Qwen-0.5B-eDPO-5epoch,0.18154154772261616,0.08723118279569891,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-Instruct-SFT,0.2418154108885419,0.12197102683537264,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-Instruct-SFT-DPO-1epoch_v1,0.23755812424694195,0.13904569892473118,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-Instruct-SFT-IRPO-1epoch_v1,0.24183355845520033,0.12116109913793104,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-Instruct-SFT-MDPO-1epoch_v1,0.20946573179647343,0.10724633273081201,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT,0.21900427619234378,0.12204301075268817,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-1e-4,0.15128729696446658,0.07155358104469575,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-1e-4-2ep,0.21727260782114155,0.11208678045050056,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-1e-4-3ep,0.17434978130617518,0.08306408185245019,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-1e-4-5ep,0.2119505702790916,0.11599462365591398,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-1e-5,0.22241395778225131,0.09375,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-1e-5-2ep,0.1894516170120064,0.10276209078417173,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-1e-5-3ep,0.2001594937840046,0.10077724651275904,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-1e-5-5ep,0.2483887461828586,0.12768817204301075,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-4,0.13269581982677006,0.06803594072993208,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-4-2ep,0.1490319543048939,0.08790322580645162,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-4-3ep,0.15480997163518762,0.09372958900064272,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-4-5ep,0.17941170839802556,0.07809139784946237,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5,0.22075700744574686,0.10860215053763442,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep,0.1930406537305781,0.09346077179634166,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_3e-7-3ep_0alp_5lam,0.20283140659133764,0.10615281446978124,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-1ep_0alp_5lam,0.21080708227328665,0.10275537634408602,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-2ep_0alp_5lam,0.19865297418809746,0.10118047231921067,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-3ep_0alp_5lam,0.24380756995933672,0.1519256059974045,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-1ep_0alp_5lam,0.22004081203094383,0.12486443270300335,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-2ep_0alp_5lam,0.15611916926596175,0.08057795698924732,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,0.21055429099799303,0.12582429251852265,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-1ep_0alp_0lam,0.21559530718104783,0.10886097399888765,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-2ep_0alp_0lam,0.2161610770965226,0.08508064516129032,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,0.2055103077652621,0.08679538624559209,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-2ep_0alp_0lam,0.20844756342384857,0.12210673896922505,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-3ep_0alp_0lam,0.20941846860562174,0.10275537634408602,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-1ep_0alp_0lam,0.17654086483672998,0.10560344827586207,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-2ep_0alp_0lam,0.23208090868481285,0.10400227683537264,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-3ep_0alp_0lam,0.2211058265391511,0.1036173004727475,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-1ep_0alp_0lam,0.19426553941756322,0.1009436640600338,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,0.24455016136463628,0.11362813426955877,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-3ep_0alp_0lam,0.19027408189531628,0.08679538624559209,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-7-3ep_0alp_0lam,0.16962199405729933,0.09245270728021263,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-1ep_0alp_0lam,0.20053356732417638,0.10866848628554554,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-2ep_0alp_0lam,0.1844047470801264,0.0942380183091007,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-3ep_0alp_0lam,0.2620945476369214,0.15436422413793102,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,0.17519680579372132,0.0961401497385655,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_2ep_0alp_0lam,0.1565061154098253,0.08330282540344294,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_3ep_0alp_0lam,0.23121196675421835,0.11632586554505006,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_1ep_0alp_0lam,0.16928890937070779,0.08578938454322789,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_2ep_0alp_0lam,0.1664166507603509,0.08010347144975899,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_3ep_0alp_0lam,0.1699579899412933,0.07671018118019005,40,6,1.0,True
