model,row_id,held_N_B,observed,predicted
Q_by_D,120,0.7,3.1919,3.09369513764
Q_by_D,121,0.7,3.1552,3.05419362117
Q_by_D,122,0.7,3.0155,3.01472685041
Q_by_D,123,0.7,3.0148,2.97529978348
Q_by_D,124,0.7,2.9615,2.89659394312
Q_by_D,125,0.7,2.8692,2.81817669104
Q_by_D,126,0.7,2.7928,2.77915842972
Q_by_D,127,0.7,2.8304,2.74051721866
Q_by_D,128,0.7,2.8444,2.83668978327
Q_by_D,129,0.7,2.8069,2.79952340485
Q_by_D,130,0.7,2.7973,2.76238971814
Q_by_D,131,0.7,2.7324,2.72529338816
Q_by_D,132,0.7,2.6134,2.65124025531
Q_by_D,133,0.7,2.6409,2.5774586508
Q_by_D,134,0.7,2.5496,2.54074695982
Q_by_D,135,0.7,2.5581,2.50439002973
Q_by_D,136,0.7,2.7893,2.71330681996
Q_by_D,137,0.7,2.6375,2.6776546409
Q_by_D,138,0.7,2.6856,2.64203382166
Q_by_D,139,0.7,2.5991,2.60644883719
Q_by_D,140,0.7,2.5608,2.53541271088
Q_by_D,141,0.7,2.5043,2.46463705055
Q_by_D,142,0.7,2.4035,2.42942103446
Q_by_D,143,0.7,2.3542,2.39454532592
Q_by_D,144,0.7,2.6722,2.65124348233
Q_by_D,145,0.7,2.6214,2.61651475571
Q_by_D,146,0.7,2.5759,2.58181657663
Q_by_D,147,0.7,2.5792,2.54715330415
Q_by_D,148,0.7,2.4842,2.47795713504
Q_by_D,149,0.7,2.4416,2.4090146854
Q_by_D,150,0.7,2.4128,2.37471082439
Q_by_D,151,0.7,2.3149,2.34073845636
Q_by_D,152,0.7,2.5974,2.59888227282
Q_by_D,153,0.7,2.5998,2.56505307964
Q_by_D,154,0.7,2.5611,2.53125364277
Q_by_D,155,0.7,2.5225,2.49748820835
Q_by_D,156,0.7,2.51,2.43008433841
Q_by_D,157,0.7,2.4421,2.36292761617
Q_by_D,158,0.7,2.2624,2.32951228385
Q_by_D,159,0.7,2.3039,2.29641985828
Q_by_D,160,1,3.0483,3.05885496283
Q_by_D,161,1,2.968,3.01900631311
Q_by_D,162,1,2.8948,2.97907997055
Q_by_D,163,1,2.8223,2.93906457825
Q_by_D,164,1,2.8442,2.85869949538
Q_by_D,165,1,2.7546,2.77767797075
Q_by_D,166,1,2.7505,2.73672844942
Q_by_D,167,1,2.6827,2.69488219369
Q_by_D,168,1,2.8264,2.79646515161
Q_by_D,169,1,2.8076,2.75949179952
Q_by_D,170,1,2.6823,2.72244636054
Q_by_D,171,1,2.6528,2.68531829724
Q_by_D,172,1,2.6707,2.61075199382
Q_by_D,173,1,2.4922,2.53557661451
Q_by_D,174,1,2.5805,2.49758182469
Q_by_D,175,1,2.5615,2.45875500476
Q_by_D,176,1,2.6482,2.66979018437
Q_by_D,177,1,2.6343,2.63465945163
Q_by_D,178,1,2.6133,2.59946022457
Q_by_D,179,1,2.5016,2.56418249088
Q_by_D,180,1,2.5859,2.4933323048
Q_by_D,181,1,2.3211,2.42190339698
Q_by_D,182,1,2.3833,2.38580213132
Q_by_D,183,1,2.334,2.34891030094
Q_by_D,184,1,2.6943,2.6057988358
Q_by_D,185,1,2.5728,2.57178312532
Q_by_D,186,1,2.4688,2.53770109446
Q_by_D,187,1,2.5249,2.50354304873
Q_by_D,188,1,2.4469,2.43494159269
Q_by_D,189,1,2.4239,2.36577978308
Q_by_D,190,1,2.2509,2.33082434364
Q_by_D,191,1,2.342,2.29510343139
Q_by_D,192,1,2.6008,2.55161900619
Q_by_D,193,1,2.4894,2.51868292801
Q_by_D,194,1,2.4439,2.48568263442
Q_by_D,195,1,2.4229,2.45260873861
Q_by_D,196,1,2.4336,2.38618463966
Q_by_D,197,1,2.3549,2.31921797233
Q_by_D,198,1,2.2636,2.28537199147
Q_by_D,199,1,2.2915,2.25078483331
Q_by_D,200,2.8,2.9592,2.95725482358
Q_by_D,201,2.8,2.8431,2.91668633768
Q_by_D,202,2.8,2.8867,2.87609134425
Q_by_D,203,2.8,2.771,2.83546601074
Q_by_D,204,2.8,2.7064,2.75410171057
Q_by_D,205,2.8,2.651,2.67251519289
Q_by_D,206,2.8,2.6397,2.63157429962
Q_by_D,207,2.8,2.484,2.5903359925
Q_by_D,208,2.8,2.5785,2.69780863765
Q_by_D,209,2.8,2.4874,2.65981842335
Q_by_D,210,2.8,2.5971,2.62180338616
Q_by_D,211,2.8,2.5963,2.58375993712
Q_by_D,212,2.8,2.5446,2.50756662767
Q_by_D,213,2.8,2.3227,2.43116522343
Q_by_D,214,2.8,2.3871,2.39282626957
Q_by_D,215,2.8,2.2984,2.35420880357
Q_by_D,216,2.8,2.4446,2.57290317206
Q_by_D,217,2.8,2.4506,2.5365781552
Q_by_D,218,2.8,2.3889,2.50022940351
Q_by_D,219,2.8,2.5101,2.46385348532
Q_by_D,220,2.8,2.2938,2.39099990182
Q_by_D,221,2.8,2.2577,2.3179473448
Q_by_D,222,2.8,2.2652,2.28128887443
Q_by_D,223,2.8,2.2464,2.24436409976
Q_by_D,224,2.8,2.446,2.5099355259
Q_by_D,225,2.8,2.3643,2.47462337295
Q_by_D,226,2.8,2.3988,2.43928814695
Q_by_D,227,2.8,2.3719,2.40392651196
Q_by_D,228,2.8,2.3342,2.3331043319
Q_by_D,229,2.8,2.2389,2.26208872638
Q_by_D,230,2.8,2.2601,2.22645241772
Q_by_D,231,2.8,2.1271,2.1905572302
Q_by_D,232,2.8,2.4515,2.45671158455
Q_by_D,233,2.8,2.4042,2.42238405343
Q_by_D,234,2.8,2.3538,2.38803409262
Q_by_D,235,2.8,2.3322,2.35365845919
Q_by_D,236,2.8,2.2986,2.28481104021
Q_by_D,237,2.8,2.2378,2.2157755891
Q_by_D,238,2.8,2.1287,2.18113294083
Q_by_D,239,2.8,2.1935,2.14623863212
Q_by_D,240,4,2.855,2.92957208626
Q_by_D,241,4,2.872,2.888394257
Q_by_D,242,4,2.8016,2.84725931616
Q_by_D,243,4,2.6993,2.80617337526
Q_by_D,244,4,2.631,2.7241844545
Q_by_D,245,4,2.6463,2.64255140392
Q_by_D,246,4,2.6487,2.60196944812
Q_by_D,247,4,2.4852,2.56185126989
Q_by_D,248,4,2.5657,2.67063383716
Q_by_D,249,4,2.6024,2.63201041847
Q_by_D,250,4,2.5078,2.59342722767
Q_by_D,251,4,2.5793,2.55488999718
Q_by_D,252,4,2.4706,2.47798714749
Q_by_D,253,4,2.4391,2.40141809205
Q_by_D,254,4,2.3223,2.36335358263
Q_by_D,255,4,2.4105,2.32572408096
Q_by_D,256,4,2.494,2.54603624277
Q_by_D,257,4,2.4505,2.50906487091
Q_by_D,258,4,2.4411,2.47213200627
Q_by_D,259,4,2.3929,2.43524313606
Q_by_D,260,4,2.3873,2.36162966658
Q_by_D,261,4,2.2679,2.28833571391
Q_by_D,262,4,2.2339,2.25189934498
Q_by_D,263,4,2.2102,2.21587937714
Q_by_D,264,4,2.4125,2.48324773422
Q_by_D,265,4,2.3793,2.44728213734
Q_by_D,266,4,2.2697,2.41135400012
Q_by_D,267,4,2.3711,2.37546866051
Q_by_D,268,4,2.2294,2.30385778337
Q_by_D,269,4,2.1962,2.23255773084
Q_by_D,270,4,2.1753,2.19711258259
Q_by_D,271,4,2.1975,2.16207250759
Q_by_D,272,4,2.2637,2.43019183505
Q_by_D,273,4,2.2681,2.3952046519
Q_by_D,274,4,2.403,2.36025390934
Q_by_D,275,4,2.3312,2.32534480012
Q_by_D,276,4,2.2966,2.25568203647
Q_by_D,277,4,2.16,2.18632164173
Q_by_D,278,4,2.1978,2.15184074883
Q_by_D,279,4,2.1107,2.11775390951
Q_by_D,280,6.9,2.7585,2.90027497134
Q_by_D,281,6.9,2.6605,2.85925248185
Q_by_D,282,6.9,2.72,2.81813407792
Q_by_D,283,6.9,2.6823,2.77690569322
Q_by_D,284,6.9,2.5269,2.6940357608
Q_by_D,285,6.9,2.5341,2.61035352286
Q_by_D,286,6.9,2.5395,2.56796848519
Q_by_D,287,6.9,2.4679,2.52446695465
Q_by_D,288,6.9,2.5548,2.6388239717
Q_by_D,289,6.9,2.4799,2.60056578131
Q_by_D,290,6.9,2.4833,2.56221813965
Q_by_D,291,6.9,2.4979,2.52376792828
Q_by_D,292,6.9,2.4093,2.4464821835
Q_by_D,293,6.9,2.2784,2.36843887039
Q_by_D,294,6.9,2.347,2.32890994707
Q_by_D,295,6.9,2.2632,2.28833976572
Q_by_D,296,6.9,2.3272,2.51268019886
Q_by_D,297,6.9,2.3658,2.4762011839
Q_by_D,298,6.9,2.3708,2.43963687754
Q_by_D,299,6.9,2.3438,2.40297477143
Q_by_D,300,6.9,2.2064,2.32928315633
Q_by_D,301,6.9,2.2296,2.25486920318
Q_by_D,302,6.9,2.2482,2.21717855
Q_by_D,303,6.9,2.1506,2.1784950619
Q_by_D,304,6.9,2.3408,2.44898201013
Q_by_D,305,6.9,2.3195,2.41358271278
Q_by_D,306,6.9,2.3002,2.37810064853
Q_by_D,307,6.9,2.3167,2.34252367923
Q_by_D,308,6.9,2.2275,2.27101321226
Q_by_D,309,6.9,2.1189,2.19880178723
Q_by_D,310,6.9,2.1052,2.16222671413
Q_by_D,311,6.9,2.1363,2.12468819235
Q_by_D,312,6.9,2.2081,2.39506485932
Q_by_D,313,6.9,2.2684,2.36071332176
Q_by_D,314,6.9,2.2487,2.32628146706
Q_by_D,315,6.9,2.2425,2.29175751634
Q_by_D,316,6.9,2.1582,2.22236363917
Q_by_D,317,6.9,2.1315,2.15228955113
Q_by_D,318,6.9,2.0744,2.1167970388
Q_by_D,319,6.9,2.0492,2.08036959427
Q_by_D,320,11.97,2.77,2.8644105988
Q_by_D,321,11.97,2.6684,2.82371671147
Q_by_D,322,11.97,2.6888,2.78294919462
Q_by_D,323,11.97,2.7027,2.74209729805
Q_by_D,324,11.97,2.6784,2.66007681807
Q_by_D,325,11.97,2.6185,2.57743475611
Q_by_D,326,11.97,2.4891,2.53569853726
Q_by_D,327,11.97,2.4184,2.49311508628
Q_by_D,328,11.97,2.4506,2.60625054042
Q_by_D,329,11.97,2.4199,2.56797144959
Q_by_D,330,11.97,2.4152,2.52962309847
Q_by_D,331,11.97,2.3833,2.49119537475
Q_by_D,332,11.97,2.3437,2.41404203286
Q_by_D,333,11.97,2.2204,2.33630399398
Q_by_D,334,11.97,2.296,2.29704442413
Q_by_D,335,11.97,2.3439,2.25698789735
Q_by_D,336,11.97,2.4214,2.48212170809
Q_by_D,337,11.97,2.3485,2.44540815387
Q_by_D,338,11.97,2.3316,2.40862817196
Q_by_D,339,11.97,2.2453,2.37177206363
Q_by_D,340,11.97,2.2154,2.29777413578
Q_by_D,341,11.97,2.2885,2.22321542386
Q_by_D,342,11.97,2.1844,2.18556149021
Q_by_D,343,11.97,2.2045,2.14714319354
Q_by_D,344,11.97,2.2899,2.41960465795
Q_by_D,345,11.97,2.2886,2.38384573716
Q_by_D,346,11.97,2.2767,2.34802211594
Q_by_D,347,11.97,2.2501,2.31212434776
Q_by_D,348,11.97,2.1351,2.24005052933
Q_by_D,349,11.97,2.1274,2.16743050845
Q_by_D,350,11.97,2.2077,2.13075566016
Q_by_D,351,11.97,2.0939,2.09333632398
Q_by_D,352,11.97,2.288,2.3668023632
Q_by_D,353,11.97,2.2118,2.33197325326
Q_by_D,354,11.97,2.1456,2.29708112524
Q_by_D,355,11.97,2.141,2.26211677825
Q_by_D,356,11.97,2.0709,2.19191703815
Q_by_D,357,11.97,2.0161,2.12118529807
Q_by_D,358,11.97,2.0573,2.08546407677
Q_by_D,359,11.97,2.0191,2.04901772591
Q_by_ND,0,0.07,3.7216,3.78122708232
Q_by_ND,1,0.07,3.6004,3.71858027431
Q_by_ND,2,0.07,3.6507,3.65589978951
Q_by_ND,3,0.07,3.5704,3.59318076365
Q_by_ND,4,0.07,3.5458,3.4675983935
Q_by_ND,5,0.07,3.353,3.34173390261
Q_by_ND,6,0.07,3.2211,3.27861432594
Q_by_ND,7,0.07,3.1125,3.21511784965
Q_by_ND,8,0.07,3.5105,3.50642703733
Q_by_ND,9,0.07,3.4001,3.44805984683
Q_by_ND,10,0.07,3.3596,3.38966128013
Q_by_ND,11,0.07,3.2727,3.33122680524
Q_by_ND,12,0.07,3.0798,3.2142233959
Q_by_ND,13,0.07,3.1431,3.09695713846
Q_by_ND,14,0.07,3.0628,3.03814947575
Q_by_ND,15,0.07,2.9922,2.97899066072
Q_by_ND,16,0.07,3.384,3.371712395
Q_by_ND,17,0.07,3.2214,3.31609736287
Q_by_ND,18,0.07,3.3529,3.26045243401
Q_by_ND,19,0.07,3.1687,3.20477329011
Q_by_ND,20,0.07,3.1017,3.09328688287
Q_by_ND,21,0.07,3.0179,2.98155002147
Q_by_ND,22,0.07,2.7658,2.9255152865
Q_by_ND,23,0.07,2.9653,2.86914595691
Q_by_ND,24,0.07,3.2863,3.30282124382
Q_by_ND,25,0.07,3.1355,3.24887546922
Q_by_ND,26,0.07,3.1588,3.19490069521
Q_by_ND,27,0.07,3.2809,3.14089273312
Q_by_ND,28,0.07,3.0098,3.03275253493
Q_by_ND,29,0.07,2.8391,2.92436939984
Q_by_ND,30,0.07,2.858,2.87001651956
Q_by_ND,31,0.07,2.837,2.81533908735
Q_by_ND,32,0.07,3.1971,3.24387111132
Q_by_ND,33,0.07,3.1469,3.19154449231
Q_by_ND,34,0.07,3.1946,3.13918974429
Q_by_ND,35,0.07,3.1242,3.08680280431
Q_by_ND,36,0.07,2.9753,2.98190838038
Q_by_ND,37,0.07,2.8695,2.87677831117
Q_by_ND,38,0.07,2.8303,2.82405680555
Q_by_ND,39,0.07,2.747,2.77102048927
Q_by_ND,40,0.16,3.4765,3.47373531821
Q_by_ND,41,0.16,3.4324,3.42216999858
Q_by_ND,42,0.16,3.46,3.37047815103
Q_by_ND,43,0.16,3.2484,3.31864120165
Q_by_ND,44,0.16,3.269,3.21442208775
Q_by_ND,45,0.16,3.2072,3.10913065136
Q_by_ND,46,0.16,3.0024,3.0557665211
Q_by_ND,47,0.16,3.0121,3.00092580989
Q_by_ND,48,0.16,3.2175,3.20880537818
Q_by_ND,49,0.16,3.1458,3.16038133012
Q_by_ND,50,0.16,3.0796,3.11183846201
Q_by_ND,51,0.16,3.002,3.06315933142
Q_by_ND,52,0.16,2.8375,2.96528906868
Q_by_ND,53,0.16,2.894,2.86641180752
Q_by_ND,54,0.16,2.6326,2.81629852931
Q_by_ND,55,0.16,2.793,2.76479862096
Q_by_ND,56,0.16,3.1249,3.08031400421
Q_by_ND,57,0.16,2.9746,3.03392359018
Q_by_ND,58,0.16,3.0125,2.98741934611
Q_by_ND,59,0.16,2.9738,2.9407845621
Q_by_ND,60,0.16,2.8802,2.8470244947
Q_by_ND,61,0.16,2.725,2.75229971916
Q_by_ND,62,0.16,2.7204,2.70429101651
Q_by_ND,63,0.16,2.6657,2.65495391714
Q_by_ND,64,0.16,2.9719,3.01514740965
Q_by_ND,65,0.16,2.9407,2.9699959044
Q_by_ND,66,0.16,2.956,2.92473360907
Q_by_ND,67,0.16,2.8482,2.87934426001
Q_by_ND,68,0.16,2.8081,2.78808816188
Q_by_ND,69,0.16,2.6978,2.69589311923
Q_by_ND,70,0.16,2.6348,2.6491665436
Q_by_ND,71,0.16,2.6071,2.60114704759
Q_by_ND,72,0.16,2.98,2.95977246094
Q_by_ND,73,0.16,2.9212,2.915826778
Q_by_ND,74,0.16,2.8818,2.87177326376
Q_by_ND,75,0.16,2.8627,2.8275960889
Q_by_ND,76,0.16,2.7288,2.73877708868
Q_by_ND,77,0.16,2.658,2.64904421952
Q_by_ND,78,0.16,2.5923,2.60356553025
Q_by_ND,79,0.16,2.5781,2.55682844951
Q_by_ND,80,0.41,3.228,3.22240647444
Q_by_ND,81,0.41,3.2291,3.1782102486
Q_by_ND,82,0.41,3.2054,3.13394940427
Q_by_ND,83,0.41,3.0181,3.08961453448
Q_by_ND,84,0.41,3.0836,3.00066714233
Q_by_ND,85,0.41,2.9795,2.91117538427
Q_by_ND,86,0.41,2.8227,2.86606648125
Q_by_ND,87,0.41,2.9558,2.82021965303
Q_by_ND,88,0.41,2.976,2.96268107729
Q_by_ND,89,0.41,2.9489,2.92107805362
Q_by_ND,90,0.41,2.9676,2.87941420294
Q_by_ND,91,0.41,2.8049,2.83768067023
Q_by_ND,92,0.41,2.6958,2.75395224341
Q_by_ND,93,0.41,2.6518,2.66971139122
Q_by_ND,94,0.41,2.6355,2.62724924148
Q_by_ND,95,0.41,2.6047,2.5840924641
Q_by_ND,96,0.41,2.8727,2.83752828159
Q_by_ND,97,0.41,2.8815,2.79760746094
Q_by_ND,98,0.41,2.7186,2.7576282728
Q_by_ND,99,0.41,2.6566,2.71758222019
Q_by_ND,100,0.41,2.6516,2.63723932165
Q_by_ND,101,0.41,2.5539,2.55640471745
Q_by_ND,102,0.41,2.5112,2.51565950918
Q_by_ND,103,0.41,2.4068,2.47424776029
Q_by_ND,104,0.41,2.8085,2.77438315228
Q_by_ND,105,0.41,2.7682,2.73548851105
Q_by_ND,106,0.41,2.6832,2.69653700269
Q_by_ND,107,0.41,2.7891,2.65752034863
Q_by_ND,108,0.41,2.5211,2.57924269391
Q_by_ND,109,0.41,2.549,2.50048597302
Q_by_ND,110,0.41,2.432,2.46078813535
Q_by_ND,111,0.41,2.3791,2.42044089074
Q_by_ND,112,0.41,2.6695,2.72096633786
Q_by_ND,113,0.41,2.7354,2.68307149773
Q_by_ND,114,0.41,2.6187,2.64512125225
Q_by_ND,115,0.41,2.5858,2.60710753567
Q_by_ND,116,0.41,2.5121,2.53084203693
Q_by_ND,117,0.41,2.4741,2.45410978659
Q_by_ND,118,0.41,2.471,2.41543239647
Q_by_ND,119,0.41,2.3932,2.37612229266
Q_by_ND,120,0.7,3.1919,3.10960542935
Q_by_ND,121,0.7,3.1552,3.06832309902
Q_by_ND,122,0.7,3.0155,3.02707725651
Q_by_ND,123,0.7,3.0148,2.98587310833
Q_by_ND,124,0.7,2.9615,2.90362053882
Q_by_ND,125,0.7,2.8692,2.82167101925
Q_by_ND,126,0.7,2.7928,2.78089615971
Q_by_ND,127,0.7,2.8304,2.74051721866
Q_by_ND,128,0.7,2.8444,2.8526143601
Q_by_ND,129,0.7,2.8069,2.81366564427
Q_by_ND,130,0.7,2.7973,2.77475135366
Q_by_ND,131,0.7,2.7324,2.73587640049
Q_by_ND,132,0.7,2.6134,2.65827341803
Q_by_ND,133,0.7,2.6409,2.58095635466
Q_by_ND,134,0.7,2.5496,2.54248642322
Q_by_ND,135,0.7,2.5581,2.50439002973
Q_by_ND,136,0.7,2.7893,2.72920927298
Q_by_ND,137,0.7,2.6375,2.69177727919
Q_by_ND,138,0.7,2.6856,2.65437837005
Q_by_ND,139,0.7,2.5991,2.61701726648
Q_by_ND,140,0.7,2.5608,2.5424362618
Q_by_ND,141,0.7,2.5043,2.46813004208
Q_by_ND,142,0.7,2.4035,2.43115818809
Q_by_ND,143,0.7,2.3542,2.39454532592
Q_by_ND,144,0.7,2.6722,2.66711976179
Q_by_ND,145,0.7,2.6214,2.63061417729
Q_by_ND,146,0.7,2.5759,2.59414085862
Q_by_ND,147,0.7,2.5792,2.55770440988
Q_by_ND,148,0.7,2.4842,2.4849692202
Q_by_ND,149,0.7,2.4416,2.4125020148
Q_by_ND,150,0.7,2.4128,2.37644518204
Q_by_ND,151,0.7,2.3149,2.34073845636
Q_by_ND,152,0.7,2.5974,2.61472351024
Q_by_ND,153,0.7,2.5998,2.57912140721
Q_by_ND,154,0.7,2.5611,2.54355077146
Q_by_ND,155,0.7,2.5225,2.50801609314
Q_by_ND,156,0.7,2.51,2.43708103615
Q_by_ND,157,0.7,2.4421,2.36640733106
Q_by_ND,158,0.7,2.2624,2.33124287356
Q_by_ND,159,0.7,2.3039,2.29641985828
Q_by_ND,160,1,3.0483,3.0511766071
Q_by_ND,161,1,2.968,3.01212117133
Q_by_ND,162,1,2.8948,2.97299581401
Q_by_ND,163,1,2.8223,2.93379032793
Q_by_ND,164,1,2.8442,2.85507863365
Q_by_ND,165,1,2.7546,2.77577672805
Q_by_ND,166,1,2.7505,2.73573157643
Q_by_ND,167,1,2.6827,2.69488219369
Q_by_ND,168,1,2.8264,2.79053617208
Q_by_ND,169,1,2.8076,2.75416777117
Q_by_ND,170,1,2.6823,2.71773425935
Q_by_ND,171,1,2.6528,2.68122613167
Q_by_ND,172,1,2.6707,2.60792984403
Q_by_ND,173,1,2.4922,2.53408395192
Q_by_ND,174,1,2.5805,2.49679392813
Q_by_ND,175,1,2.5615,2.45875500476
Q_by_ND,176,1,2.6482,2.66493432468
Q_by_ND,177,1,2.6343,2.63029315295
Q_by_ND,178,1,2.6133,2.5955899626
Q_by_ND,179,1,2.5016,2.56081570009
Q_by_ND,180,1,2.5859,2.49100044224
Q_by_ND,181,1,2.3211,2.42066168206
Q_by_ND,182,1,2.3833,2.38514265771
Q_by_ND,183,1,2.334,2.34891030094
Q_by_ND,184,1,2.6943,2.60157311693
Q_by_ND,185,1,2.5728,2.56797924998
Q_by_ND,186,1,2.4688,2.53432523942
Q_by_ND,187,1,2.5249,2.50060230541
Q_by_ND,188,1,2.4469,2.4328977687
Q_by_ND,189,1,2.4239,2.36468555666
Q_by_ND,190,1,2.2509,2.33024037716
Q_by_ND,191,1,2.342,2.29510343139
Q_by_ND,192,1,2.6008,2.54798903648
Q_by_ND,193,1,2.4894,2.51541081119
Q_by_ND,194,1,2.4439,2.48277426061
Q_by_ND,195,1,2.4229,2.45007087035
Q_by_ND,196,1,2.4336,2.38441324144
Q_by_ND,197,1,2.3549,2.31826328574
Q_by_ND,198,1,2.2636,2.28485948559
Q_by_ND,199,1,2.2915,2.25078483331
Q_by_ND,200,2.8,2.9592,2.88935262339
Q_by_ND,201,2.8,2.8431,2.85629711561
Q_by_ND,202,2.8,2.8867,2.82321930102
Q_by_ND,203,2.8,2.771,2.79011595388
Q_by_ND,204,2.8,2.7064,2.72381362834
Q_by_ND,205,2.8,2.651,2.65732427658
Q_by_ND,206,2.8,2.6397,2.62395533387
Q_by_ND,207,2.8,2.484,2.5903359925
Q_by_ND,208,2.8,2.5785,2.63493840862
Q_by_ND,209,2.8,2.4874,2.60390448379
Q_by_ND,210,2.8,2.5971,2.57284961639
Q_by_ND,211,2.8,2.5963,2.54177077792
Q_by_ND,212,2.8,2.5446,2.47952331828
Q_by_ND,213,2.8,2.3227,2.41710027043
Q_by_ND,214,2.8,2.3871,2.38577207948
Q_by_ND,215,2.8,2.2984,2.35420880357
Q_by_ND,216,2.8,2.4446,2.51325737341
Q_by_ND,217,2.8,2.4506,2.48353192411
Q_by_ND,218,2.8,2.3889,2.45378641523
Q_by_ND,219,2.8,2.5101,2.42401794598
Q_by_ND,220,2.8,2.2938,2.36439501025
Q_by_ND,221,2.8,2.2577,2.30460388959
Q_by_ND,222,2.8,2.2652,2.27459658124
Q_by_ND,223,2.8,2.2464,2.24436409976
Q_by_ND,224,2.8,2.446,2.45224072456
Q_by_ND,225,2.8,2.3643,2.42331229754
Q_by_ND,226,2.8,2.3988,2.39436434879
Q_by_ND,227,2.8,2.3719,2.36539405529
Q_by_ND,228,2.8,2.3342,2.30736977691
Q_by_ND,229,2.8,2.2389,2.24918182311
Q_by_ND,230,2.8,2.2601,2.21997909446
Q_by_ND,231,2.8,2.1271,2.1905572302
Q_by_ND,232,2.8,2.4515,2.40090566149
Q_by_ND,233,2.8,2.4042,2.37275288635
Q_by_ND,234,2.8,2.3538,2.34458111292
Q_by_ND,235,2.8,2.3322,2.31638759387
Q_by_ND,236,2.8,2.2986,2.25991910837
Q_by_ND,237,2.8,2.2378,2.20329133604
Q_by_ND,238,2.8,2.1287,2.17487161407
Q_by_ND,239,2.8,2.1935,2.14623863212
Q_by_ND,240,4,2.855,2.8416604651
Q_by_ND,241,4,2.872,2.81045338964
Q_by_ND,242,4,2.8016,2.77926195632
Q_by_ND,243,4,2.6993,2.74808840452
Q_by_ND,244,4,2.631,2.68580813374
Q_by_ND,245,4,2.6463,2.62365808035
Q_by_ND,246,4,2.6487,2.592669102
Q_by_ND,247,4,2.4852,2.56185126989
Q_by_ND,248,4,2.5657,2.58872856298
Q_by_ND,249,4,2.6024,2.55939571454
Q_by_ND,250,4,2.5078,2.5300775688
Q_by_ND,251,4,2.5793,2.50077623065
Q_by_ND,252,4,2.4706,2.44223637336
Q_by_ND,253,4,2.4391,2.3838189129
Q_by_ND,254,4,2.3223,2.35469106314
Q_by_ND,255,4,2.4105,2.32572408096
Q_by_ND,256,4,2.494,2.46799620825
Q_by_ND,257,4,2.4505,2.4398776578
Q_by_ND,258,4,2.4411,2.41177320141
Q_by_ND,259,4,2.3929,2.38368485681
Q_by_ND,260,4,2.3873,2.32756838609
Q_by_ND,261,4,2.2679,2.27156924531
Q_by_ND,262,4,2.2339,2.24364720717
Q_by_ND,263,4,2.2102,2.21587937714
Q_by_ND,264,4,2.4125,2.40755308893
Q_by_ND,265,4,2.3793,2.38017467837
Q_by_ND,266,4,2.2697,2.35280999088
Q_by_ND,267,4,2.3711,2.32546099109
Q_by_ND,268,4,2.2294,2.27082162492
Q_by_ND,269,4,2.1962,2.2162965003
Q_by_ND,270,4,2.1753,2.18910942944
Q_by_ND,271,4,2.1975,2.16207250759
Q_by_ND,272,4,2.2637,2.35677292124
Q_by_ND,273,4,2.2681,2.33011516852
Q_by_ND,274,4,2.403,2.30347077765
Q_by_ND,275,4,2.3312,2.27684166155
Q_by_ND,276,4,2.2966,2.22364051939
Q_by_ND,277,4,2.16,2.17055061172
Q_by_ND,278,4,2.1978,2.14407916222
Q_by_ND,279,4,2.1107,2.11775390951
Q_by_ND,280,6.9,2.7585,2.7895883992
Q_by_ND,281,6.9,2.6605,2.76053585827
Q_by_ND,282,6.9,2.72,2.73143013483
Q_by_ND,283,6.9,2.6823,2.70226346261
Q_by_ND,284,6.9,2.5269,2.64370136172
Q_by_ND,285,6.9,2.5341,2.58469023528
Q_by_ND,286,6.9,2.5395,2.55488471424
Q_by_ND,287,6.9,2.4679,2.52446695465
Q_by_ND,288,6.9,2.5548,2.53651542719
Q_by_ND,289,6.9,2.4799,2.50931983924
Q_by_ND,290,6.9,2.4833,2.48207446805
Q_by_ND,291,6.9,2.4979,2.45477204375
Q_by_ND,292,6.9,2.4093,2.39995306013
Q_by_ND,293,6.9,2.2784,2.34471375135
Q_by_ND,294,6.9,2.347,2.31681331157
Q_by_ND,295,6.9,2.2632,2.28833976572
Q_by_ND,296,6.9,2.3272,2.4157297398
Q_by_ND,297,6.9,2.3658,2.38973308682
Q_by_ND,298,6.9,2.3708,2.36368884533
Q_by_ND,299,6.9,2.3438,2.33759006596
Q_by_ND,300,6.9,2.2064,2.28518781248
Q_by_ND,301,6.9,2.2296,2.23238376414
Q_by_ND,302,6.9,2.2482,2.20571333318
Q_by_ND,303,6.9,2.1506,2.1784950619
Q_by_ND,304,6.9,2.3408,2.35526940944
Q_by_ND,305,6.9,2.3195,2.33000185608
Q_by_ND,306,6.9,2.3002,2.30468804887
Q_by_ND,307,6.9,2.3167,2.27932123333
Q_by_ND,308,6.9,2.2275,2.22838864837
Q_by_ND,309,6.9,2.1189,2.17706553726
Q_by_ND,310,6.9,2.1052,2.15114310263
Q_by_ND,311,6.9,2.1363,2.12468819235
Q_by_ND,312,6.9,2.2081,2.30448395288
Q_by_ND,313,6.9,2.2684,2.27992505087
Q_by_ND,314,6.9,2.2487,2.25532119224
Q_by_ND,315,6.9,2.2425,2.23066581196
Q_by_ND,316,6.9,2.1582,2.18116167735
Q_by_ND,317,6.9,2.1315,2.13127796924
Q_by_ND,318,6.9,2.0744,2.1060825527
Q_by_ND,319,6.9,2.0492,2.08036959427
Q_by_ND,320,11.97,2.77,2.72795567121
