model,row_id,held_N_B,observed,predicted
interaction,88,0.070542,2.8522,2.85252349101
interaction,89,0.070542,2.8516,2.85157318712
interaction,90,0.070542,2.8506,2.85063692055
interaction,91,0.070542,2.8497,2.84971432614
interaction,92,0.070542,2.8487,2.84880462177
interaction,93,0.070542,2.8476,2.84790833576
interaction,94,0.070542,2.8469,2.84702470483
interaction,95,0.070542,2.8461,2.84615341416
interaction,96,0.070542,2.8451,2.84529416008
interaction,97,0.070542,2.8444,2.84444664954
interaction,98,0.070542,2.8436,2.84361059965
interaction,99,0.070542,2.8431,2.84278534651
interaction,100,0.070542,2.842,2.8419714128
interaction,101,0.070542,2.8412,2.84116814748
interaction,102,0.070542,2.8403,2.84037530398
interaction,103,0.070542,2.8392,2.83959264385
interaction,104,0.070542,2.8388,2.83881993642
interaction,105,0.070542,2.838,2.83805659689
interaction,106,0.070542,2.8377,2.83730313676
interaction,107,0.070542,2.8365,2.83655898063
interaction,108,0.070542,2.8358,2.83582392579
interaction,109,0.070542,2.8351,2.83509777584
interaction,110,0.070542,2.8341,2.83438034041
interaction,111,0.070542,2.8338,2.83367143492
interaction,112,0.070542,2.8331,2.83297054828
interaction,113,0.070542,2.8324,2.83227817493
interaction,114,0.070542,2.8314,2.83159381032
interaction,115,0.070542,2.8311,2.8309172909
interaction,116,0.070542,2.83,2.83024845791
interaction,117,0.070542,2.8297,2.82958715714
interaction,118,0.070542,2.8293,2.8289332388
interaction,119,0.070542,2.8281,2.82828625069
interaction,120,0.070542,2.8275,2.82764666805
interaction,121,0.070542,2.827,2.8270140433
interaction,122,0.070542,2.8263,2.82638824274
interaction,123,0.070542,2.8255,2.82576913633
interaction,124,0.070542,2.8251,2.82515659757
interaction,125,0.070542,2.8243,2.82455021587
interaction,126,0.070542,2.824,2.82395044943
interaction,127,0.070542,2.8232,2.82335689108
interaction,128,0.070542,2.823,2.82276942728
interaction,129,0.070542,2.822,2.82218794744
interaction,130,0.070542,2.8215,2.82161234384
interaction,131,0.070542,2.8212,2.82104251152
interaction,132,0.070542,2.8202,2.82047808052
interaction,133,0.070542,2.8199,2.81991948916
interaction,134,0.070542,2.8196,2.81936636988
interaction,135,0.070542,2.8185,2.81881862793
interaction,136,0.070542,2.8183,2.81827617087
interaction,137,0.070542,2.8178,2.81773890856
interaction,138,0.070542,2.8173,2.81720650047
interaction,139,0.070542,2.8164,2.81667936828
interaction,140,0.070542,2.8159,2.81615717323
interaction,141,0.070542,2.8157,2.81563983356
interaction,142,0.070542,2.8152,2.81512726942
interaction,143,0.070542,2.8146,2.81461940285
interaction,144,0.070542,2.8142,2.8141161577
interaction,145,0.070542,2.8135,2.81361722285
interaction,146,0.070542,2.8131,2.81312300124
interaction,147,0.162405,4.5235,4.52327777635
interaction,148,0.162405,4.1397,4.13942089642
interaction,149,0.162405,3.8226,3.82248362497
interaction,150,0.162405,3.5629,3.56220566576
interaction,151,0.162405,3.3548,3.35458249151
interaction,152,0.162405,3.1771,3.17681480577
interaction,153,0.162405,3.0883,3.0877380567
interaction,154,0.162405,3.0304,3.03037207906
interaction,155,0.162405,2.9888,2.98897198682
interaction,156,0.162405,2.9568,2.95701247335
interaction,157,0.162405,2.9311,2.93123428308
interaction,158,0.162405,2.9098,2.90978546133
interaction,159,0.162405,2.8916,2.89152012647
interaction,160,0.162405,2.8757,2.87567651662
interaction,161,0.162405,2.8619,2.8617481375
interaction,162,0.162405,2.8494,2.84935278389
interaction,163,0.162405,2.8385,2.83821358617
interaction,164,0.162405,2.8281,2.82812035206
interaction,165,0.162405,2.8195,2.81891004105
interaction,166,0.162405,2.8106,2.81045384247
interaction,167,0.162405,2.8025,2.8026447792
interaction,168,0.162405,2.7952,2.79540611128
interaction,169,0.162405,2.7888,2.78866463954
interaction,170,0.162405,2.7823,2.78236262037
interaction,171,0.162405,2.7766,2.77645149155
interaction,172,0.162405,2.771,2.77089005514
interaction,173,0.162405,2.7656,2.76564308447
interaction,174,0.162405,2.7605,2.76067793926
interaction,175,0.162405,2.7557,2.7559730459
interaction,176,0.162405,2.7514,2.75150304166
interaction,177,0.162405,2.7474,2.74724782003
interaction,178,0.162405,2.7432,2.74318966113
interaction,179,0.162405,2.7391,2.7393128749
interaction,180,0.162405,2.7356,2.73560177694
interaction,181,0.162405,2.7321,2.73204744097
interaction,182,0.162405,2.7285,2.72863689226
interaction,183,0.162405,2.7254,2.72536008616
interaction,184,0.162405,2.7222,2.72220795754
interaction,185,0.162405,2.719,2.71917229971
interaction,186,0.162405,2.7163,2.71624566138
interaction,187,0.162405,2.7135,2.71341993483
interaction,188,0.162405,2.7109,2.71069161851
interaction,189,0.162405,2.7082,2.70805367468
interaction,190,0.162405,2.7053,2.70550090531
interaction,191,0.162405,2.7029,2.7030285319
interaction,192,0.162405,2.7007,2.70063215237
interaction,193,0.162405,2.6984,2.69830661137
interaction,194,0.162405,2.6961,2.69605036638
interaction,195,0.162405,2.6945,2.69385881034
interaction,196,0.162405,2.6918,2.69172871174
interaction,197,0.162405,2.6898,2.6896570663
interaction,198,0.162405,2.6878,2.68764107661
interaction,199,0.162405,2.6858,2.6856781339
interaction,200,0.162405,2.6837,2.68376490154
interaction,201,0.162405,2.682,2.68190092393
interaction,202,0.162405,2.68,2.68008314346
interaction,203,0.162405,2.6783,2.6783095593
interaction,204,0.162405,2.6765,2.67657829296
interaction,205,0.162405,2.6749,2.67488757871
interaction,206,0.162405,2.6736,2.67323497621
interaction,207,0.162405,2.6713,2.67162049487
interaction,208,0.162405,2.6702,2.67004186153
interaction,209,0.162405,2.6683,2.66849768246
interaction,210,0.162405,2.6669,2.6669866406
interaction,211,0.162405,2.6657,2.6655074901
interaction,212,0.162405,2.6641,2.66405905141
interaction,213,0.162405,2.6625,2.66263953702
interaction,214,0.162405,2.6611,2.66124923957
interaction,215,0.162405,2.66,2.65988646911
interaction,216,0.162405,2.6584,2.65855026957
interaction,217,0.162405,2.6573,2.65723973193
interaction,218,0.162405,2.656,2.65595399126
interaction,219,0.162405,2.6546,2.65469222394
interaction,220,0.162405,2.6538,2.65345305992
interaction,221,0.162405,2.6523,2.65223693181
interaction,222,0.162405,2.6507,2.65104252939
interaction,223,0.162405,2.6499,2.64986917081
interaction,224,0.162405,2.6486,2.64871620457
interaction,225,0.162405,2.6477,2.64758300781
interaction,226,0.162405,2.6464,2.64646845792
interaction,227,0.162405,2.6454,2.64537304679
interaction,228,0.162405,2.6444,2.64429569242
interaction,229,0.162405,2.6434,2.64323587133
interaction,230,0.162405,2.642,2.64219308161
interaction,231,0.162405,2.6411,2.64116684176
interaction,232,0.162405,2.6401,2.64015668962
interaction,233,0.162405,2.6391,2.63916171081
interaction,234,0.162405,2.6385,2.63818242724
interaction,235,0.162405,2.6373,2.63721795109
interaction,236,0.162405,2.6361,2.63626788817
interaction,237,0.162405,2.6355,2.63533185924
interaction,238,0.162405,2.6347,2.63440949922
interaction,239,0.162405,2.6337,2.63350002618
interaction,240,0.162405,2.6324,2.63260396829
interaction,241,0.162405,2.6317,2.63172056246
interaction,242,0.162405,2.6311,2.63084949394
interaction,243,0.162405,2.6299,2.62999045914
interaction,244,0.162405,2.6292,2.62914316506
interaction,245,0.162405,2.6284,2.6283073289
interaction,246,0.162405,2.6274,2.6274822869
interaction,247,0.162405,2.6267,2.62666856161
interaction,248,0.162405,2.6254,2.62586550215
interaction,249,0.162405,2.6249,2.625072862
interaction,250,0.162405,2.6243,2.62429040278
interaction,251,0.162405,2.6234,2.62351789385
interaction,252,0.162405,2.623,2.62275475058
interaction,253,0.162405,2.6218,2.62200148431
interaction,254,0.162405,2.6212,2.6212575198
interaction,255,0.162405,2.6206,2.62052265438
interaction,256,0.162405,2.62,2.6197966917
interaction,257,0.162405,2.6189,2.61907944143
interaction,258,0.162405,2.6186,2.61837071904
interaction,259,0.162405,2.6177,2.61767001356
interaction,260,0.162405,2.6169,2.61697781929
interaction,261,0.162405,2.6164,2.61629363182
interaction,262,0.162405,2.6157,2.61561728765
interaction,263,0.162405,2.6149,2.61494862802
interaction,264,0.162405,2.6143,2.61428749879
interaction,265,0.162405,2.6136,2.61363375019
interaction,266,0.162405,2.613,2.61298693013
interaction,267,0.162405,2.6125,2.61234751375
interaction,268,0.162405,2.612,2.61171505355
interaction,269,0.162405,2.6109,2.61108941587
interaction,270,0.162405,2.6108,2.6104704707
interaction,271,0.162405,2.6096,2.60985809159
interaction,272,0.162405,2.6092,2.60925186802
interaction,273,0.162405,2.6088,2.6086522581
interaction,274,0.162405,2.6081,2.60805885475
interaction,275,0.162405,2.6074,2.60747154445
interaction,276,0.162405,2.6069,2.60689021664
interaction,277,0.162405,2.6063,2.60631476362
interaction,278,0.162405,2.6057,2.60574508048
interaction,279,0.162405,2.6053,2.60518079732
interaction,280,0.162405,2.6047,2.60462235237
interaction,281,0.162405,2.604,2.60406937815
interaction,282,0.162405,2.6037,2.60352177993
interaction,283,0.162405,2.603,2.60297946531
interaction,284,0.162405,2.6026,2.60244234415
interaction,285,0.162405,2.602,2.60191007602
interaction,286,0.162405,2.6013,2.60138308248
interaction,287,0.162405,2.6008,2.60086102486
interaction,288,0.162405,2.6005,2.60034382142
interaction,289,0.162405,2.5999,2.59983139233
interaction,290,0.162405,2.5993,2.59932365965
interaction,291,0.162405,2.5989,2.59882054725
interaction,292,0.162405,2.5985,2.59832174408
interaction,293,0.162405,2.5978,2.59782765297
interaction,294,0.409009,4.3461,4.34640074883
interaction,295,0.409009,3.9625,3.96252290567
interaction,296,0.409009,3.6458,3.64556920771
interaction,297,0.409009,3.3856,3.3852784831
interaction,298,0.409009,3.1777,3.17764569367
interaction,299,0.409009,2.9999,2.99987026041
interaction,300,0.409009,2.9109,2.91078982803
interaction,301,0.409009,2.8533,2.85342155848
interaction,302,0.409009,2.8125,2.81201985476
interaction,303,0.409009,2.7799,2.7800591233
interaction,304,0.409009,2.754,2.75427996803
interaction,305,0.409009,2.733,2.73283035573
interaction,306,0.409009,2.7147,2.71456435686
interaction,307,0.409009,2.6988,2.69872017814
interaction,308,0.409009,2.6849,2.68479130452
interaction,309,0.409009,2.6724,2.67239551538
interaction,310,0.409009,2.6611,2.66125592999
interaction,311,0.409009,2.6512,2.65116234774
interaction,312,0.409009,2.6418,2.64195172168
interaction,313,0.409009,2.6336,2.63349523611
interaction,314,0.409009,2.6256,2.62568590978
interaction,315,0.409009,2.6183,2.61844699972
interaction,316,0.409009,2.6116,2.61170530398
interaction,317,0.409009,2.6055,2.60540307673
interaction,318,0.409009,2.5994,2.59949175393
interaction,319,0.409009,2.5938,2.59393013608
interaction,320,0.409009,2.5887,2.58868299518
interaction,321,0.409009,2.5837,2.58371768977
interaction,322,0.409009,2.5789,2.57901264537
interaction,323,0.409009,2.5745,2.57454249836
interaction,324,0.409009,2.5703,2.57028714148
interaction,325,0.409009,2.566,2.56622885418
interaction,326,0.409009,2.5621,2.56235194586
interaction,327,0.409009,2.5585,2.55864073154
interaction,328,0.409009,2.555,2.5550862846
interaction,329,0.409009,2.5517,2.55167562984
interaction,330,0.409009,2.5486,2.54839872227
interaction,331,0.409009,2.5454,2.54524649641
interaction,332,0.409009,2.5422,2.54221074531
interaction,333,0.409009,2.5393,2.53928401739
interaction,334,0.409009,2.5363,2.53645820465
interaction,335,0.409009,2.5337,2.5337298054
interaction,336,0.409009,2.531,2.53109178168
interaction,337,0.409009,2.5286,2.52853893525
interaction,338,0.409009,2.5259,2.52606648746
interaction,339,0.409009,2.5237,2.52367003607
interaction,340,0.409009,2.5215,2.52134442556
interaction,341,0.409009,2.5191,2.51908811334
interaction,342,0.409009,2.5169,2.5168964922
interaction,343,0.409009,2.5148,2.51476633051
interaction,344,0.409009,2.5126,2.51269462389
interaction,345,0.409009,2.5107,2.51067857484
interaction,346,0.409009,2.5087,2.5087155745
interaction,347,0.409009,2.5068,2.50680228612
interaction,348,0.409009,2.5048,2.50493825408
interaction,349,0.409009,2.5031,2.50312042068
interaction,350,0.409009,2.5014,2.50134678501
interaction,351,0.409009,2.4998,2.49961546851
interaction,352,0.409009,2.498,2.49792470541
interaction,353,0.409009,2.4965,2.49627205528
interaction,354,0.409009,2.4946,2.49465752752
interaction,355,0.409009,2.4932,2.49307884891
interaction,356,0.409009,2.4916,2.49153462567
interaction,357,0.409009,2.4903,2.49002354068
interaction,358,0.409009,2.4884,2.48854434806
interaction,359,0.409009,2.487,2.48709586822
interaction,360,0.409009,2.4856,2.4856763136
interaction,361,0.409009,2.484,2.48428597682
interaction,362,0.409009,2.4829,2.48292316791
interaction,363,0.409009,2.4815,2.48158693075
interaction,364,0.409009,2.4803,2.48027635629
interaction,365,0.409009,2.479,2.47899057957
interaction,366,0.409009,2.478,2.47772877695
interaction,367,0.409009,2.4766,2.47648957833
interaction,368,0.409009,2.4752,2.47527341634
interaction,369,0.409009,2.474,2.47407898071
interaction,370,0.409009,2.473,2.47290558957
interaction,371,0.409009,2.4716,2.4717525914
interaction,372,0.409009,2.4708,2.47061936333
interaction,373,0.409009,2.4696,2.46950478268
interaction,374,0.409009,2.4683,2.4684093414
interaction,375,0.409009,2.4671,2.46733195742
interaction,376,0.409009,2.4664,2.46627210725
interaction,377,0.409009,2.4652,2.46522928898
interaction,378,0.409009,2.4644,2.46420302108
interaction,379,0.409009,2.463,2.46319284139
interaction,380,0.409009,2.4621,2.46219783549
interaction,381,0.409009,2.4612,2.4612185253
interaction,382,0.409009,2.4603,2.46025402297
interaction,383,0.409009,2.4592,2.45930393433
interaction,384,0.409009,2.4584,2.45836788008
interaction,385,0.409009,2.4573,2.45744549516
interaction,386,0.409009,2.4565,2.45653599761
interaction,387,0.409009,2.4557,2.45563991561
interaction,388,0.409009,2.4548,2.45475648605
interaction,389,0.409009,2.454,2.45388539418
interaction,390,0.409009,2.4529,2.45302633638
interaction,391,0.409009,2.452,2.45217901966
interaction,392,0.409009,2.4515,2.45134316119
interaction,393,0.409009,2.4506,2.45051809721
interaction,394,0.409009,2.4496,2.44970435027
interaction,395,0.409009,2.4491,2.44890126947
interaction,396,0.409009,2.4481,2.44810860831
interaction,397,0.409009,2.4475,2.44732612836
interaction,398,0.409009,2.4466,2.44655359901
interaction,399,0.409009,2.446,2.44579043559
interaction,400,0.409009,2.4452,2.44503714947
interaction,401,0.409009,2.4443,2.44429316538
interaction,402,0.409009,2.4437,2.44355828065
interaction,403,0.409009,2.4429,2.44283229891
interaction,404,0.409009,2.4423,2.44211502984
interaction,405,0.409009,2.4413,2.4414062889
interaction,406,0.409009,2.4408,2.44070556511
interaction,407,0.409009,2.4401,2.44001335278
interaction,408,0.409009,2.4391,2.43932914748
interaction,409,0.409009,2.4385,2.43865278571
interaction,410,0.409009,2.4377,2.43798410871
interaction,411,0.409009,2.4373,2.43732296232
interaction,412,0.409009,2.4368,2.43666919678
interaction,413,0.409009,2.4362,2.43602235998
interaction,414,0.409009,2.4354,2.43538292706
interaction,415,0.409009,2.4349,2.43475045054
interaction,416,0.409009,2.434,2.43412479673
interaction,417,0.409009,2.4333,2.43350583563
interaction,418,0.409009,2.4329,2.43289344077
interaction,419,0.409009,2.4323,2.43228720164
interaction,420,0.409009,2.4317,2.43168757634
interaction,421,0.409009,2.4309,2.43109415779
interaction,422,0.409009,2.4305,2.43050683246
interaction,423,0.409009,2.4298,2.4299254898
interaction,424,0.409009,2.4294,2.4293500221
interaction,425,0.409009,2.4288,2.42878032444
interaction,426,0.409009,2.4281,2.42821602692
interaction,427,0.409009,2.4276,2.42765756777
interaction,428,0.409009,2.427,2.42710457951
interaction,429,0.409009,2.4266,2.4265569674
interaction,430,0.409009,2.4261,2.42601463904
interaction,431,0.409009,2.4254,2.42547750429
interaction,432,0.409009,2.425,2.42494522271
interaction,433,0.409009,2.4244,2.42441821587
interaction,434,0.409009,2.4238,2.42389614509
interaction,435,0.409009,2.4234,2.42337892862
interaction,436,0.409009,2.4228,2.42286648665
interaction,437,0.409009,2.4223,2.42235874121
interaction,438,0.409009,2.4217,2.42185561618
interaction,439,0.409009,2.4216,2.42135680051
interaction,440,0.409009,2.4209,2.42086269702
interaction,441,1.040867,4.2153,4.21595226503
interaction,442,1.040867,3.8315,3.83205200609
interaction,443,1.040867,3.5146,3.51508217756
interaction,444,1.040867,3.2545,3.25478015875
interaction,445,1.040867,3.0476,3.04713989011
interaction,446,1.040867,2.8697,2.8693593603
interaction,447,1.040867,2.7802,2.78027691002
interaction,448,1.040867,2.723,2.72290755703
interaction,449,1.040867,2.6816,2.68150518604
interaction,450,1.040867,2.6501,2.64954400963
interaction,451,1.040867,2.6239,2.62376454239
interaction,452,1.040867,2.6023,2.60231470389
interaction,453,1.040867,2.5839,2.58404853721
interaction,454,1.040867,2.5679,2.56820423205
interaction,455,1.040867,2.5543,2.55427526239
interaction,456,1.040867,2.5417,2.54187939999
interaction,457,1.040867,2.5305,2.53073975883
interaction,458,1.040867,2.5205,2.52064613445
interaction,459,1.040867,2.5113,2.51143547708
interaction,460,1.040867,2.5032,2.50297896886
interaction,461,1.040867,2.4953,2.49516962688
interaction,462,1.040867,2.4879,2.48793070694
interaction,463,1.040867,2.4814,2.48118900604
interaction,464,1.040867,2.4749,2.47488677757
interaction,465,1.040867,2.4688,2.46897545681
interaction,466,1.040867,2.4636,2.46341384374
interaction,467,1.040867,2.4582,2.45816670994
interaction,468,1.040867,2.453,2.45320141358
interaction,469,1.040867,2.4485,2.44849637987
interaction,470,1.040867,2.4439,2.44402624496
interaction,471,1.040867,2.4396,2.43977090136
interaction,472,1.040867,2.4358,2.43571262836
interaction,473,1.040867,2.4321,2.43183573518
interaction,474,1.040867,2.4279,2.42812453675
interaction,475,1.040867,2.4246,2.42457010631
interaction,476,1.040867,2.4211,2.42115946858
interaction,477,1.040867,2.4178,2.41788257846
interaction,478,1.040867,2.4146,2.41473037043
interaction,479,1.040867,2.4116,2.41169463746
interaction,480,1.040867,2.4088,2.40876792792
interaction,481,1.040867,2.4058,2.40594213379
interaction,482,1.040867,2.4032,2.4032137533
interaction,483,1.040867,2.4006,2.40057574846
interaction,484,1.040867,2.398,2.39802292102
interaction,485,1.040867,2.3954,2.39555049228
interaction,486,1.040867,2.3931,2.39315405999
interaction,487,1.040867,2.3909,2.39082846861
interaction,488,1.040867,2.3886,2.38857217552
interaction,489,1.040867,2.3863,2.38638057351
interaction,490,1.040867,2.3842,2.38425043091
interaction,491,1.040867,2.3822,2.38217874335
interaction,492,1.040867,2.38,2.38016271332
interaction,493,1.040867,2.3782,2.37819973192
interaction,494,1.040867,2.3762,2.37628646243
interaction,495,1.040867,2.3745,2.37442244921
interaction,496,1.040867,2.3725,2.37260463454
interaction,497,1.040867,2.3706,2.37083101751
interaction,498,1.040867,2.3689,2.36909971957
interaction,499,1.040867,2.3674,2.36740897492
interaction,500,1.040867,2.3658,2.36575634316
interaction,501,1.040867,2.364,2.36414183365
interaction,502,1.040867,2.3626,2.36256317318
interaction,503,1.040867,2.3608,2.36101896798
interaction,504,1.040867,2.3595,2.35950790092
interaction,505,1.040867,2.3579,2.35802872611
interaction,506,1.040867,2.3565,2.35658026397
interaction,507,1.040867,2.3552,2.35516072695
interaction,508,1.040867,2.3537,2.35377040765
interaction,509,1.040867,2.3524,2.35240761609
interaction,510,1.040867,2.3512,2.35107139617
interaction,511,1.040867,2.3497,2.34976083884
interaction,512,1.040867,2.3485,2.34847507913
interaction,513,1.040867,2.3471,2.3472132934
interaction,514,1.040867,2.346,2.34597411156
interaction,515,1.040867,2.3449,2.34475796623
interaction,516,1.040867,2.3433,2.34356354714
interaction,517,1.040867,2.3423,2.34239017243
interaction,518,1.040867,2.3413,2.34123719057
interaction,519,1.040867,2.3401,2.34010397869
interaction,520,1.040867,2.339,2.33898941415
interaction,521,1.040867,2.3378,2.33789398883
interaction,522,1.040867,2.3368,2.33681662071
interaction,523,1.040867,2.3357,2.33575678629
interaction,524,1.040867,2.3348,2.33471398366
interaction,525,1.040867,2.3337,2.33368773129
interaction,526,1.040867,2.3327,2.33267756702
interaction,527,1.040867,2.3316,2.33168257643
interaction,528,1.040867,2.3306,2.33070328145
interaction,529,1.040867,2.3297,2.32973879422
interaction,530,1.040867,2.3288,2.32878872057
interaction,531,1.040867,2.3278,2.32785268122
interaction,532,1.040867,2.3269,2.32693031109
interaction,533,1.040867,2.3262,2.32602082823
interaction,534,1.040867,2.3252,2.32512476081
interaction,535,1.040867,2.3242,2.32424134574
interaction,536,1.040867,2.3235,2.32337026825
interaction,537,1.040867,2.3225,2.32251122474
interaction,538,1.040867,2.3215,2.32166392221
interaction,539,1.040867,2.3207,2.32082807784
interaction,540,1.040867,2.3198,2.32000302786
interaction,541,1.040867,2.3191,2.31918929483
interaction,542,1.040867,2.3184,2.31838622785
interaction,543,1.040867,2.3178,2.31759358041
interaction,544,1.040867,2.3168,2.31681111409
interaction,545,1.040867,2.316,2.31603859829
interaction,546,1.040867,2.3153,2.31527544832
interaction,547,1.040867,2.3143,2.31452217557
interaction,548,1.040867,2.3138,2.31377820475
interaction,549,1.040867,2.3131,2.31304333321
interaction,550,1.040867,2.3122,2.31231736458
interaction,551,1.040867,2.3117,2.31160010854
interaction,552,1.040867,2.3109,2.31089138054
interaction,553,1.040867,2.3101,2.31019066961
interaction,554,1.040867,2.3096,2.30949847006
interaction,555,1.040867,2.309,2.30881427745
interaction,556,1.040867,2.3081,2.30813792829
interaction,557,1.040867,2.3075,2.30746926383
interaction,558,1.040867,2.3068,2.30680812989
interaction,559,1.040867,2.3061,2.30615437674
interaction,560,1.040867,2.3056,2.30550755225
interaction,561,1.040867,2.3048,2.30486813156
interaction,562,1.040867,2.3042,2.30423566719
interaction,563,1.040867,2.3036,2.30361002546
interaction,564,1.040867,2.303,2.30299107637
interaction,565,1.040867,2.3024,2.30237869345
interaction,566,1.040867,2.3019,2.30177246619
interaction,567,1.040867,2.3011,2.30117285268
interaction,568,1.040867,2.3005,2.30057944585
interaction,569,1.040867,2.2999,2.29999213218
interaction,570,1.040867,2.2994,2.29941080111
interaction,571,1.040867,2.2989,2.29883534493
interaction,572,1.040867,2.2983,2.29826565872
interaction,573,1.040867,2.2976,2.29770137258
interaction,574,1.040867,2.2972,2.29714292475
interaction,575,1.040867,2.2967,2.29658994775
interaction,576,1.040867,2.2961,2.29604234684
interaction,577,1.040867,2.2957,2.2955000296
interaction,578,1.040867,2.2949,2.29496290592
interaction,579,1.040867,2.2943,2.29443063534
interaction,580,1.040867,2.2937,2.29390363944
interaction,581,1.040867,2.2935,2.29338157954
interaction,582,1.040867,2.2929,2.29286437389
interaction,583,1.040867,2.2923,2.29235194267
interaction,584,1.040867,2.2919,2.29184420793
interaction,585,1.040867,2.2912,2.29134109354
interaction,586,1.040867,2.2911,2.29084228846
interaction,587,1.040867,2.2904,2.2903481955
interaction,588,1.416184,4.1816,4.18107458633
interaction,589,1.416184,3.7976,3.79723634925
interaction,590,1.416184,3.4805,3.48031029093
interaction,591,1.416184,3.22,3.22003810721
interaction,592,1.416184,3.0125,3.01241684978
interaction,593,1.416184,2.8347,2.83464850694
interaction,594,1.416184,2.7458,2.74557048633
interaction,595,1.416184,2.6879,2.68820330987
interaction,596,1.416184,2.6471,2.64680215087
interaction,597,1.416184,2.6148,2.61484169056
interaction,598,1.416184,2.589,2.58906265406
interaction,599,1.416184,2.5674,2.56761306952
interaction,600,1.416184,2.5491,2.54934704144
interaction,601,1.416184,2.5336,2.53350279666
interaction,602,1.416184,2.5196,2.51957383279
interaction,603,1.416184,2.507,2.50717793732
interaction,604,1.416184,2.4958,2.49603823496
interaction,605,1.416184,2.4859,2.48594452882
interaction,606,1.416184,2.4769,2.47673377453
interaction,607,1.416184,2.4682,2.46827715824
interaction,608,1.416184,2.4602,2.46046769994
interaction,609,1.416184,2.4532,2.45322865774
interaction,610,1.416184,2.4464,2.4464868303
interaction,611,1.416184,2.4398,2.44018447231
interaction,612,1.416184,2.4342,2.43427302005
interaction,613,1.416184,2.4287,2.42871127431
interaction,614,1.416184,2.4235,2.42346400727
interaction,615,1.416184,2.4187,2.4184985775
interaction,616,1.416184,2.4139,2.41379341076
interaction,617,1.416184,2.4093,2.40932314339
interaction,618,1.416184,2.4049,2.40506766817
interaction,619,1.416184,2.4013,2.40100926456
interaction,620,1.416184,2.3971,2.39713224192
interaction,621,1.416184,2.3934,2.39342091523
interaction,622,1.416184,2.3898,2.38986635794
interaction,623,1.416184,2.3865,2.38645559477
interaction,624,1.416184,2.3831,2.38317858066
interaction,625,1.416184,2.3799,2.38002625014
interaction,626,1.416184,2.3769,2.37699039617
interaction,627,1.416184,2.374,2.37406356716
interaction,628,1.416184,2.3712,2.37123765501
interaction,629,1.416184,2.3684,2.36850915808
interaction,630,1.416184,2.3659,2.36587103831
interaction,631,1.416184,2.3633,2.36331809743
interaction,632,1.416184,2.361,2.36084555674
interaction,633,1.416184,2.3581,2.35844901396
interaction,634,1.416184,2.3562,2.35612331349
interaction,635,1.416184,2.354,2.35386691278
interaction,636,1.416184,2.3514,2.35167520454
interaction,637,1.416184,2.3495,2.3495449571
interaction,638,1.416184,2.3474,2.34747316606
interaction,639,1.416184,2.3453,2.34545703386
interaction,640,1.416184,2.3434,2.34349395162
interaction,641,1.416184,2.3414,2.34158058251
interaction,642,1.416184,2.3399,2.33971647096
interaction,643,1.416184,2.338,2.33789855921
interaction,644,1.416184,2.3362,2.3361248463
interaction,645,1.416184,2.3345,2.33439345366
interaction,646,1.416184,2.3326,2.33270261547
interaction,647,1.416184,2.331,2.33104989127
interaction,648,1.416184,2.3295,2.32943529047
interaction,649,1.416184,2.3277,2.32785653981
interaction,650,1.416184,2.3264,2.32631224547
interaction,651,1.416184,2.3248,2.32480109033
interaction,652,1.416184,2.3233,2.32332182846
interaction,653,1.416184,2.3219,2.32187328027
interaction,654,1.416184,2.3205,2.32045365814
interaction,655,1.416184,2.319,2.31906325473
interaction,656,1.416184,2.3178,2.31770038002
interaction,657,1.416184,2.3162,2.31636407786
interaction,658,1.416184,2.3151,2.31505343921
interaction,659,1.416184,2.3138,2.31376759906
interaction,660,1.416184,2.3125,2.31250573376
interaction,661,1.416184,2.3113,2.31126647318
interaction,662,1.416184,2.3099,2.31005024998
interaction,663,1.416184,2.3089,2.30885575384
interaction,664,1.416184,2.3077,2.30768230289
interaction,665,1.416184,2.3065,2.30652924558
interaction,666,1.416184,2.3055,2.30539595903
interaction,667,1.416184,2.3042,2.30428132053
interaction,668,1.416184,2.303,2.30318582205
interaction,669,1.416184,2.3019,2.30210838149
interaction,670,1.416184,2.3011,2.30104847537
interaction,671,1.416184,2.2999,2.30000560172
interaction,672,1.416184,2.2991,2.29897927904
interaction,673,1.416184,2.2978,2.29796904513
interaction,674,1.416184,2.2971,2.29697398555
interaction,675,1.416184,2.296,2.29599462225
interaction,676,1.416184,2.295,2.29503006736
interaction,677,1.416184,2.294,2.29407992668
interaction,678,1.416184,2.2932,2.29314382091
interaction,679,1.416184,2.2922,2.29222138498
interaction,680,1.416184,2.2914,2.2913118369
interaction,681,1.416184,2.2904,2.29041570487
interaction,682,1.416184,2.2895,2.28953222577
interaction,683,1.416184,2.2886,2.28866108483
interaction,684,1.416184,2.2878,2.28780197842
interaction,685,1.416184,2.287,2.28695461355
interaction,686,1.416184,2.286,2.28611870737
interaction,687,1.416184,2.2852,2.2852935961
interaction,688,1.416184,2.2845,2.28447980232
interaction,689,1.416184,2.2837,2.28367667512
interaction,690,1.416184,2.2829,2.28288396795
interaction,691,1.416184,2.2821,2.28210144242
interaction,692,1.416184,2.2814,2.28132886788
interaction,693,1.416184,2.2805,2.28056565965
interaction,694,1.416184,2.2797,2.27981232913
interaction,695,1.416184,2.2791,2.27906830101
interaction,696,1.416184,2.2782,2.27833337264
interaction,697,1.416184,2.2776,2.27760734763
